combo,B,stratum,mean,std6,n_pids
aime2026_Qwen3-4B-Instruct-2507,128,L1,1.0,0.0,5
aime2026_Qwen3-4B-Instruct-2507,128,L2,1.0,0.0,1
aime2026_Qwen3-4B-Instruct-2507,128,L3,1.0,0.0,4
aime2026_Qwen3-4B-Instruct-2507,128,L4,0.6416666644314925,0.02721920848400826,4
aime2026_Qwen3-4B-Instruct-2507,128,L5,0.0,0.0,6
aime2026_Qwen3-4B-Instruct-2507,128,Lr,0.0,0.0,4
aime2026_Qwen3-4B-Instruct-2507,128,overall,0.523611110738582,0.011112195331375849,24
aime2026_Qwen3-4B-Instruct-2507,128,overall_md_compat,0.6283333328862984,0.012172800092796292,20
aime2026_Qwen3-4B-Instruct-2507,256,L1,1.0,0.0,5
aime2026_Qwen3-4B-Instruct-2507,256,L2,1.0,0.0,1
aime2026_Qwen3-4B-Instruct-2507,256,L3,1.0,0.0,4
aime2026_Qwen3-4B-Instruct-2507,256,L4,0.6463541661699613,0.012250105506458438,4
aime2026_Qwen3-4B-Instruct-2507,256,L5,0.0,0.0,6
aime2026_Qwen3-4B-Instruct-2507,256,Lr,0.0,0.0,4
aime2026_Qwen3-4B-Instruct-2507,256,overall,0.5243923610283269,0.005001084631013612,24
aime2026_Qwen3-4B-Instruct-2507,256,overall_md_compat,0.6292708332339922,0.005478413728797112,20
aime2026_Qwen3-4B-Instruct-2507,512,L1,1.0,0.0,5
aime2026_Qwen3-4B-Instruct-2507,512,L2,1.0,0.0,1
aime2026_Qwen3-4B-Instruct-2507,512,L3,1.0,0.0,4
aime2026_Qwen3-4B-Instruct-2507,512,L4,0.6619791686534882,0.007760241088333276,4
aime2026_Qwen3-4B-Instruct-2507,512,L5,0.0,0.0,6
aime2026_Qwen3-4B-Instruct-2507,512,Lr,0.0,0.0,4
aime2026_Qwen3-4B-Instruct-2507,512,overall,0.5269965281089147,0.003168105157899488,24
aime2026_Qwen3-4B-Instruct-2507,512,overall_md_compat,0.6323958337306976,0.003470485319060031,20
aime2026_Qwen3-4B-Instruct-2507,1024,L1,1.0,0.0,5
aime2026_Qwen3-4B-Instruct-2507,1024,L2,1.0,0.0,1
aime2026_Qwen3-4B-Instruct-2507,1024,L3,1.0,0.0,4
aime2026_Qwen3-4B-Instruct-2507,1024,L4,0.6671875019868215,0.02708133122337148,4
aime2026_Qwen3-4B-Instruct-2507,1024,L5,0.0,0.0,6
aime2026_Qwen3-4B-Instruct-2507,1024,Lr,0.0,0.0,4
aime2026_Qwen3-4B-Instruct-2507,1024,overall,0.5278645836644703,0.011055907175427043,24
aime2026_Qwen3-4B-Instruct-2507,1024,overall_md_compat,0.6334375003973644,0.012111139507329236,20
aime2026_Qwen3-4B-Instruct-2507,1536,L1,1.0,0.0,5
aime2026_Qwen3-4B-Instruct-2507,1536,L2,1.0,0.0,1
aime2026_Qwen3-4B-Instruct-2507,1536,L3,1.0,0.0,4
aime2026_Qwen3-4B-Instruct-2507,1536,L4,0.6671874995032946,0.018087244903157895,4
aime2026_Qwen3-4B-Instruct-2507,1536,L5,0.0,0.0,6
aime2026_Qwen3-4B-Instruct-2507,1536,Lr,0.0,0.0,4
aime2026_Qwen3-4B-Instruct-2507,1536,overall,0.5278645832505491,0.00738408681091543,24
aime2026_Qwen3-4B-Instruct-2507,1536,overall_md_compat,0.6334374999006589,0.00808886182582953,20
aime2026_Qwen3-4B-Instruct-2507,2048,L1,1.0,0.0,5
aime2026_Qwen3-4B-Instruct-2507,2048,L2,1.0,0.0,1
aime2026_Qwen3-4B-Instruct-2507,2048,L3,1.0,0.0,4
aime2026_Qwen3-4B-Instruct-2507,2048,L4,0.6776041686534882,0.015362377062223842,4
aime2026_Qwen3-4B-Instruct-2507,2048,L5,0.0,0.0,6
aime2026_Qwen3-4B-Instruct-2507,2048,Lr,0.0,0.0,4
aime2026_Qwen3-4B-Instruct-2507,2048,overall,0.5296006947755814,0.006271664173114146,24
aime2026_Qwen3-4B-Instruct-2507,2048,overall_md_compat,0.6355208337306977,0.006870263881423206,20
