combo,baseline,N,stratum,mean,std6,n_pids
aime2025_Qwen3-4B-Instruct-2507,T0.1,1,L1,0.9434523837906973,0.01182712682199208,7
aime2025_Qwen3-4B-Instruct-2507,T0.1,1,L2,,,0
aime2025_Qwen3-4B-Instruct-2507,T0.1,1,L3,0.4854166656732559,0.05613413485086996,2
aime2025_Qwen3-4B-Instruct-2507,T0.1,1,L4,0.25,0.052440440703584223,1
aime2025_Qwen3-4B-Instruct-2507,T0.1,1,L5,0.03143939469009638,0.007102651650623114,11
aime2025_Qwen3-4B-Instruct-2507,T0.1,1,Lr,0.0,0.0,1
aime2025_Qwen3-4B-Instruct-2507,T0.1,1,overall,0.37140151633965696,0.021936035917798618,22
aime2025_Qwen3-4B-Instruct-2507,T0.1,1,overall_md_compat,0.3890873028320216,0.022452248566269876,21
aime2025_Qwen3-4B-Instruct-2507,T0.2,1,L1,0.9398809543677737,0.017845232954169763,7
aime2025_Qwen3-4B-Instruct-2507,T0.2,1,L2,,,0
aime2025_Qwen3-4B-Instruct-2507,T0.2,1,L3,0.4708333338300387,0.0705632013880745,2
aime2025_Qwen3-4B-Instruct-2507,T0.2,1,L4,0.274999996026357,0.04743416364595028,1
aime2025_Qwen3-4B-Instruct-2507,T0.2,1,L5,0.03143939446432121,0.006955684385485228,11
aime2025_Qwen3-4B-Instruct-2507,T0.2,1,Lr,0.0,0.0,1
aime2025_Qwen3-4B-Instruct-2507,T0.2,1,overall,0.37007575833492656,0.026085257098210343,22
aime2025_Qwen3-4B-Instruct-2507,T0.2,1,overall_md_compat,0.38769841349373263,0.02669911183947629,21
aime2025_Qwen3-4B-Instruct-2507,T0.3,1,L1,0.9416666669504984,0.006254250125844433,7
aime2025_Qwen3-4B-Instruct-2507,T0.3,1,L2,,,0
aime2025_Qwen3-4B-Instruct-2507,T0.3,1,L3,0.48750000447034836,0.07664855276357144,2
aime2025_Qwen3-4B-Instruct-2507,T0.3,1,L4,0.2708333333333333,0.1166368959822584,1
aime2025_Qwen3-4B-Instruct-2507,T0.3,1,L5,0.03446969686245376,0.008432604038823097,11
aime2025_Qwen3-4B-Instruct-2507,T0.3,1,Lr,0.0,0.0,1
aime2025_Qwen3-4B-Instruct-2507,T0.3,1,overall,0.37348484892793227,0.034647689951833115,22
aime2025_Qwen3-4B-Instruct-2507,T0.3,1,overall_md_compat,0.3912698417340243,0.03546304126965872,21
aime2025_Qwen3-4B-Instruct-2507,T0.4,1,L1,0.9250000005676634,0.014638497936527594,7
aime2025_Qwen3-4B-Instruct-2507,T0.4,1,L2,,,0
aime2025_Qwen3-4B-Instruct-2507,T0.4,1,L3,0.4458333378036817,0.04082482904638777,2
aime2025_Qwen3-4B-Instruct-2507,T0.4,1,L4,0.3249999980131785,0.08215838144932174,1
aime2025_Qwen3-4B-Instruct-2507,T0.4,1,L5,0.03977272775249951,0.010036092219495434,11
aime2025_Qwen3-4B-Instruct-2507,T0.4,1,Lr,0.0,0.0,1
aime2025_Qwen3-4B-Instruct-2507,T0.4,1,overall,0.3695075764941673,0.02401825720911478,22
aime2025_Qwen3-4B-Instruct-2507,T0.4,1,overall_md_compat,0.38710317537484196,0.0245834700038076,21
aime2025_Qwen3-4B-Instruct-2507,T0.5,1,L1,0.9178571473984491,0.021068397504863567,7
aime2025_Qwen3-4B-Instruct-2507,T0.5,1,L2,,,0
aime2025_Qwen3-4B-Instruct-2507,T0.5,1,L3,0.4229166681567828,0.04214310467663645,2
aime2025_Qwen3-4B-Instruct-2507,T0.5,1,L4,0.26666666318972904,0.05845225581359331,1
aime2025_Qwen3-4B-Instruct-2507,T0.5,1,L5,0.03674242464881954,0.009138134868351714,11
aime2025_Qwen3-4B-Instruct-2507,T0.5,1,Lr,0.0,0.0,1
aime2025_Qwen3-4B-Instruct-2507,T0.5,1,overall,0.36098485011042974,0.022355039054503468,22
aime2025_Qwen3-4B-Instruct-2507,T0.5,1,overall_md_compat,0.378174604877593,0.0228811119493623,21
aime2025_Qwen3-4B-Instruct-2507,T0.6,1,L1,0.9125000025544848,0.014419017889559021,7
aime2025_Qwen3-4B-Instruct-2507,T0.6,1,L2,,,0
aime2025_Qwen3-4B-Instruct-2507,T0.6,1,L3,0.37708333507180214,0.06394171138768887,2
aime2025_Qwen3-4B-Instruct-2507,T0.6,1,L4,0.2708333333333333,0.06598610468133176,1
aime2025_Qwen3-4B-Instruct-2507,T0.6,1,L5,0.03522727313931241,0.004712827781182521,11
aime2025_Qwen3-4B-Instruct-2507,T0.6,1,Lr,0.004166666728754838,0.010206207413680916,1
aime2025_Qwen3-4B-Instruct-2507,T0.6,1,overall,0.35473484966452373,0.025526361002003804,22
aime2025_Qwen3-4B-Instruct-2507,T0.6,1,overall_md_compat,0.3714285726614651,0.026031963559778708,21
aime2025_Qwen3-4B-Instruct-2507,T0.7,1,L1,0.9113095260801769,0.017115551782105578,7
aime2025_Qwen3-4B-Instruct-2507,T0.7,1,L2,,,0
aime2025_Qwen3-4B-Instruct-2507,T0.7,1,L3,0.40416666120290756,0.04721405073909541,2
aime2025_Qwen3-4B-Instruct-2507,T0.7,1,L4,0.2624999980131785,0.08624094224444276,1
aime2025_Qwen3-4B-Instruct-2507,T0.7,1,L5,0.03750000069990303,0.008473342240668,11
aime2025_Qwen3-4B-Instruct-2507,T0.7,1,Lr,0.0,0.0,1
aime2025_Qwen3-4B-Instruct-2507,T0.7,1,overall,0.3573863641217802,0.025881022267326758,22
aime2025_Qwen3-4B-Instruct-2507,T0.7,1,overall_md_compat,0.37440476241329357,0.02649007082559066,21
aime2025_Qwen3-4B-Instruct-2507,T0.8,1,L1,0.9101190559920811,0.011387573988847,7
aime2025_Qwen3-4B-Instruct-2507,T0.8,1,L2,,,0
aime2025_Qwen3-4B-Instruct-2507,T0.8,1,L3,0.40416666120290756,0.04721404916105193,2
aime2025_Qwen3-4B-Instruct-2507,T0.8,1,L4,0.1958333303531011,0.04587119550719936,1
aime2025_Qwen3-4B-Instruct-2507,T0.8,1,L5,0.030681818187462562,0.0023836564117625694,11
aime2025_Qwen3-4B-Instruct-2507,T0.8,1,Lr,0.0,0.0,1
aime2025_Qwen3-4B-Instruct-2507,T0.8,1,overall,0.35056818385298055,0.018503976648605616,22
aime2025_Qwen3-4B-Instruct-2507,T0.8,1,overall_md_compat,0.36726190689359867,0.018939423911220495,21
aime2025_Qwen3-4B-Instruct-2507,T0.9,1,L1,0.9214285739830563,0.013923987378355884,7
aime2025_Qwen3-4B-Instruct-2507,T0.9,1,L2,,,0
aime2025_Qwen3-4B-Instruct-2507,T0.9,1,L3,0.37708333258827526,0.05990443626416553,2
aime2025_Qwen3-4B-Instruct-2507,T0.9,1,L4,0.22083333134651184,0.03322900533886158,1
aime2025_Qwen3-4B-Instruct-2507,T0.9,1,L5,0.031818182122978295,0.00874335648674249,11
aime2025_Qwen3-4B-Instruct-2507,T0.9,1,Lr,0.0,0.0,1
aime2025_Qwen3-4B-Instruct-2507,T0.9,1,overall,0.3534090917162372,0.02182502821496688,22
aime2025_Qwen3-4B-Instruct-2507,T0.9,1,overall_md_compat,0.3702380960836771,0.02233862856008059,21
aime2025_Qwen3-4B-Instruct-2507,T1.0,1,L1,0.9107142906813395,0.015649221797372152,7
aime2025_Qwen3-4B-Instruct-2507,T1.0,1,L2,,,0
aime2025_Qwen3-4B-Instruct-2507,T1.0,1,L3,0.39791666467984516,0.06195596077527436,2
aime2025_Qwen3-4B-Instruct-2507,T1.0,1,L4,0.17916666467984518,0.033229002349272,1
aime2025_Qwen3-4B-Instruct-2507,T1.0,1,L5,0.030681818667234795,0.009062455551370576,11
aime2025_Qwen3-4B-Instruct-2507,T1.0,1,Lr,0.0,0.0,1
aime2025_Qwen3-4B-Instruct-2507,T1.0,1,overall,0.3494318197340225,0.022762553834165554,22
aime2025_Qwen3-4B-Instruct-2507,T1.0,1,overall_md_compat,0.36607143019754734,0.023298216624139844,21
aime2025_Qwen3-4B-Instruct-2507,T1.1,1,L1,0.9160714319774083,0.017313139888815745,7
aime2025_Qwen3-4B-Instruct-2507,T1.1,1,L2,,,0
aime2025_Qwen3-4B-Instruct-2507,T1.1,1,L3,0.3791666626930237,0.04306003520548172,2
aime2025_Qwen3-4B-Instruct-2507,T1.1,1,L4,0.15833333258827528,0.04377974889543045,1
aime2025_Qwen3-4B-Instruct-2507,T1.1,1,L5,0.03106060649522326,0.008463175679818179,11
