combo,baseline,N,stratum,mean,std6,n_pids
aime2024_Phi-4-mini-instruct,T0.1,1,L1,,,0
aime2024_Phi-4-mini-instruct,T0.1,1,L2,0.6041666766007742,0.06967185259602927,1
aime2024_Phi-4-mini-instruct,T0.1,1,L3,,,0
aime2024_Phi-4-mini-instruct,T0.1,1,L4,,,0
aime2024_Phi-4-mini-instruct,T0.1,1,L5,0.01666666698806426,0.0053158595719862475,17
aime2024_Phi-4-mini-instruct,T0.1,1,Lr,0.0,0.0,8
aime2024_Phi-4-mini-instruct,T0.1,1,overall,0.03413461597684102,0.014323943396362546,26
aime2024_Phi-4-mini-instruct,T0.1,1,overall_md_compat,0.04930555641099258,0.017215237460809656,18
aime2024_Phi-4-mini-instruct,T0.2,1,L1,,,0
aime2024_Phi-4-mini-instruct,T0.2,1,L2,0.6500000059604645,0.10839741804313735,1
aime2024_Phi-4-mini-instruct,T0.2,1,L3,,,0
aime2024_Phi-4-mini-instruct,T0.2,1,L4,,,0
aime2024_Phi-4-mini-instruct,T0.2,1,L5,0.012990196308522833,0.0026983058509578188,17
aime2024_Phi-4-mini-instruct,T0.2,1,Lr,0.0005208333410943548,0.0012757759267101145,8
aime2024_Phi-4-mini-instruct,T0.2,1,overall,0.03365384653592721,0.02138187190305987,26
aime2024_Phi-4-mini-instruct,T0.2,1,overall_md_compat,0.048379630178075145,0.025683733248377923,18
aime2024_Phi-4-mini-instruct,T0.3,1,L1,,,0
aime2024_Phi-4-mini-instruct,T0.3,1,L2,0.6458333333333334,0.0967169360194625,1
aime2024_Phi-4-mini-instruct,T0.3,1,L3,,,0
aime2024_Phi-4-mini-instruct,T0.3,1,L4,,,0
aime2024_Phi-4-mini-instruct,T0.3,1,L5,0.015931372549019607,0.00537653681094136,17
aime2024_Phi-4-mini-instruct,T0.3,1,Lr,0.0,0.0,8
aime2024_Phi-4-mini-instruct,T0.3,1,overall,0.035256410256410256,0.019459610271951977,26
aime2024_Phi-4-mini-instruct,T0.3,1,overall_md_compat,0.05092592592592593,0.023387540878689533,18
aime2024_Phi-4-mini-instruct,T0.4,1,L1,,,0
aime2024_Phi-4-mini-instruct,T0.4,1,L2,0.5583333323399226,0.07011895902728436,1
aime2024_Phi-4-mini-instruct,T0.4,1,L3,,,0
aime2024_Phi-4-mini-instruct,T0.4,1,L4,,,0
aime2024_Phi-4-mini-instruct,T0.4,1,L5,0.014950980578421376,0.0019546471777815173,17
aime2024_Phi-4-mini-instruct,T0.4,1,Lr,0.0,0.0,8
aime2024_Phi-4-mini-instruct,T0.4,1,overall,0.031250000083580226,0.013841992117207002,26
aime2024_Phi-4-mini-instruct,T0.4,1,overall_md_compat,0.045138889009615886,0.016636004111052732,18
aime2024_Phi-4-mini-instruct,T0.5,1,L1,,,0
aime2024_Phi-4-mini-instruct,T0.5,1,L2,0.4416666676600774,0.08755950913641111,1
aime2024_Phi-4-mini-instruct,T0.5,1,L3,,,0
aime2024_Phi-4-mini-instruct,T0.5,1,L4,,,0
aime2024_Phi-4-mini-instruct,T0.5,1,L5,0.01642156889041265,0.004098343950588518,17
aime2024_Phi-4-mini-instruct,T0.5,1,Lr,0.0005208333410943548,0.0012757759267101145,8
aime2024_Phi-4-mini-instruct,T0.5,1,overall,0.027884615597147975,0.017502997179895504,26
aime2024_Phi-4-mini-instruct,T0.5,1,overall_md_compat,0.040046296599838466,0.02101878370720368,18
aime2024_Phi-4-mini-instruct,T0.6,1,L1,,,0
aime2024_Phi-4-mini-instruct,T0.6,1,L2,0.46666667362054187,0.08316650516045895,1
aime2024_Phi-4-mini-instruct,T0.6,1,L3,,,0
aime2024_Phi-4-mini-instruct,T0.6,1,L4,,,0
aime2024_Phi-4-mini-instruct,T0.6,1,L5,0.01568627478007008,0.003037634091797505,17
aime2024_Phi-4-mini-instruct,T0.6,1,Lr,0.0,0.0,8
aime2024_Phi-4-mini-instruct,T0.6,1,overall,0.02820512864929743,0.016494206833228893,26
aime2024_Phi-4-mini-instruct,T0.6,1,overall_md_compat,0.04074074138231851,0.019823569495105095,18
aime2024_Phi-4-mini-instruct,T0.7,1,L1,,,0
aime2024_Phi-4-mini-instruct,T0.7,1,L2,0.32916667064030963,0.05791516750325689,1
aime2024_Phi-4-mini-instruct,T0.7,1,L3,,,0
aime2024_Phi-4-mini-instruct,T0.7,1,L4,,,0
aime2024_Phi-4-mini-instruct,T0.7,1,L5,0.012990196363306512,0.002854103380078701,17
aime2024_Phi-4-mini-instruct,T0.7,1,Lr,0.0005208333410943548,0.0012757759267101145,8
aime2024_Phi-4-mini-instruct,T0.7,1,overall,0.02131410290558751,0.011611777615889511,26
aime2024_Phi-4-mini-instruct,T0.7,1,overall_md_compat,0.03055555604536224,0.01392967860900145,18
aime2024_Phi-4-mini-instruct,T0.8,1,L1,,,0
aime2024_Phi-4-mini-instruct,T0.8,1,L2,0.34166666368643445,0.08755950289635851,1
