combo,baseline,N,stratum,mean,std6,n_pids
aime2023_Qwen2.5-3B,T0.1,1,L1,0.9520833343267441,0.027857528607510045,2
aime2023_Qwen2.5-3B,T0.1,1,L2,,,0
aime2023_Qwen2.5-3B,T0.1,1,L3,,,0
aime2023_Qwen2.5-3B,T0.1,1,L4,,,0
aime2023_Qwen2.5-3B,T0.1,1,L5,0.012500000186264515,0.004890782534450284,9
aime2023_Qwen2.5-3B,T0.1,1,Lr,0.0,0.0,16
aime2023_Qwen2.5-3B,T0.1,1,overall,0.07469135816036551,0.00809060173660598,27
aime2023_Qwen2.5-3B,T0.1,1,overall_md_compat,0.1833333336663517,0.012675536870215208,11
aime2023_Qwen2.5-3B,T0.2,1,L1,0.9416666676600774,0.012909941794135913,2
aime2023_Qwen2.5-3B,T0.2,1,L2,,,0
aime2023_Qwen2.5-3B,T0.2,1,L3,,,0
aime2023_Qwen2.5-3B,T0.2,1,L4,,,0
aime2023_Qwen2.5-3B,T0.2,1,L5,0.01759259288923608,0.010041068217827869,9
aime2023_Qwen2.5-3B,T0.2,1,Lr,0.0007812500116415322,0.0013072813109395022,16
aime2023_Qwen2.5-3B,T0.2,1,overall,0.07608024709294609,0.006853180942065214,27
aime2023_Qwen2.5-3B,T0.2,1,overall_md_compat,0.18560606102938906,0.010620480441330887,11
aime2023_Qwen2.5-3B,T0.3,1,L1,0.9416666726271311,0.02700308072505165,2
aime2023_Qwen2.5-3B,T0.3,1,L2,,,0
aime2023_Qwen2.5-3B,T0.3,1,L3,,,0
aime2023_Qwen2.5-3B,T0.3,1,L4,,,0
aime2023_Qwen2.5-3B,T0.3,1,L5,0.022685185488727357,0.005670115091257005,9
aime2023_Qwen2.5-3B,T0.3,1,Lr,0.0002604166705471774,0.0006378879633550573,16
aime2023_Qwen2.5-3B,T0.3,1,overall,0.0774691363474653,0.008060408501000219,27
aime2023_Qwen2.5-3B,T0.3,1,overall_md_compat,0.18977272860480074,0.012604777534440934,11
aime2023_Qwen2.5-3B,T0.4,1,L1,0.8979166696468989,0.025515513773964518,2
aime2023_Qwen2.5-3B,T0.4,1,L2,,,0
aime2023_Qwen2.5-3B,T0.4,1,L3,,,0
aime2023_Qwen2.5-3B,T0.4,1,L4,,,0
aime2023_Qwen2.5-3B,T0.4,1,L5,0.024074074087871444,0.009240722181774333,9
aime2023_Qwen2.5-3B,T0.4,1,Lr,0.0,0.0,16
aime2023_Qwen2.5-3B,T0.4,1,overall,0.07453703726239409,0.008757222213619879,27
aime2023_Qwen2.5-3B,T0.4,1,overall_md_compat,0.1829545460076946,0.013719930440671045,11
aime2023_Qwen2.5-3B,T0.5,1,L1,0.9000000059604645,0.031622772360739584,2
aime2023_Qwen2.5-3B,T0.5,1,L2,,,0
aime2023_Qwen2.5-3B,T0.5,1,L3,,,0
aime2023_Qwen2.5-3B,T0.5,1,L4,,,0
