combo,baseline,N,stratum,mean,std6,n_pids
aime2023_Phi-4-mini-instruct,T0.1,1,L1,0.9583333432674408,0.03763864424854445,1
aime2023_Phi-4-mini-instruct,T0.1,1,L2,0.6166666696468989,0.08316649500734395,1
aime2023_Phi-4-mini-instruct,T0.1,1,L3,,,0
aime2023_Phi-4-mini-instruct,T0.1,1,L4,,,0
aime2023_Phi-4-mini-instruct,T0.1,1,L5,0.025833333500971393,0.008612007069934223,10
aime2023_Phi-4-mini-instruct,T0.1,1,overall,0.15277777899367115,0.02750000013697125,12
aime2023_Phi-4-mini-instruct,T0.2,1,L1,0.9541666706403097,0.029226129181443877,1
aime2023_Phi-4-mini-instruct,T0.2,1,L2,0.649999996026357,0.0974679452826844,1
aime2023_Phi-4-mini-instruct,T0.2,1,L3,,,0
aime2023_Phi-4-mini-instruct,T0.2,1,L4,,,0
aime2023_Phi-4-mini-instruct,T0.2,1,L5,0.032500000670552254,0.004743416835811047,10
aime2023_Phi-4-mini-instruct,T0.2,1,overall,0.16076388944768244,0.029691703410971784,12
aime2023_Phi-4-mini-instruct,T0.3,1,L1,0.912500003973643,0.03446011496154886,1
aime2023_Phi-4-mini-instruct,T0.3,1,L2,0.6291666626930237,0.06785401990822276,1
aime2023_Phi-4-mini-instruct,T0.3,1,L3,,,0
aime2023_Phi-4-mini-instruct,T0.3,1,L4,,,0
aime2023_Phi-4-mini-instruct,T0.3,1,L5,0.040000000751266876,0.009219545241177959,10
aime2023_Phi-4-mini-instruct,T0.3,1,overall,0.16180555618161127,0.023525992160108655,12
aime2023_Phi-4-mini-instruct,T0.4,1,L1,0.8333333333333334,0.08465617577695268,1
aime2023_Phi-4-mini-instruct,T0.4,1,L2,0.5083333204189936,0.040824824179688086,1
aime2023_Phi-4-mini-instruct,T0.4,1,L3,,,0
aime2023_Phi-4-mini-instruct,T0.4,1,L4,,,0
aime2023_Phi-4-mini-instruct,T0.4,1,L5,0.041666667287548385,0.01103026141756648,10
