combo,baseline,N,stratum,mean,std6,n_pids
aime2024_Qwen3-4B-Instruct-2507,T0.1,1,L1,0.9656249980131785,0.016177725724114488,4
aime2024_Qwen3-4B-Instruct-2507,T0.1,1,L2,0.6791666646798452,0.04647280330862338,3
aime2024_Qwen3-4B-Instruct-2507,T0.1,1,L3,0.4583333345750968,0.03906457924077498,4
aime2024_Qwen3-4B-Instruct-2507,T0.1,1,L4,0.2541666676600774,0.07971302563299736,2
aime2024_Qwen3-4B-Instruct-2507,T0.1,1,L5,0.021969697184183377,0.007282191118353851,11
aime2024_Qwen3-4B-Instruct-2507,T0.1,1,overall,0.3534722220307837,0.033492456413721096,24
aime2024_Qwen3-4B-Instruct-2507,T0.2,1,L1,0.9624999985098839,0.011180340887100099,4
aime2024_Qwen3-4B-Instruct-2507,T0.2,1,L2,0.693055553568734,0.030467042540032716,3
aime2024_Qwen3-4B-Instruct-2507,T0.2,1,L3,0.4479166679084301,0.06345109588153226,4
aime2024_Qwen3-4B-Instruct-2507,T0.2,1,L4,0.3562499980131785,0.032355445691406935,2
aime2024_Qwen3-4B-Instruct-2507,T0.2,1,L5,0.027272727142906544,0.0049792957732771445,11
aime2024_Qwen3-4B-Instruct-2507,T0.2,1,overall,0.36388888837407446,0.030107699312385085,24
aime2024_Qwen3-4B-Instruct-2507,T0.3,1,L1,0.960416667163372,0.010944934316561265,4
aime2024_Qwen3-4B-Instruct-2507,T0.3,1,L2,0.7083333333333334,0.05986095098261239,3
aime2024_Qwen3-4B-Instruct-2507,T0.3,1,L3,0.4520833306014538,0.01094493772022648,4
aime2024_Qwen3-4B-Instruct-2507,T0.3,1,L4,0.30625000099341076,0.04660337682807036,2
aime2024_Qwen3-4B-Instruct-2507,T0.3,1,L5,0.033712121629805275,0.011079788106704307,11
aime2024_Qwen3-4B-Instruct-2507,T0.3,1,overall,0.3649305554572493,0.026927728557307223,24
aime2024_Qwen3-4B-Instruct-2507,T0.4,1,L1,0.9635416666666666,0.012757763457026733,4
aime2024_Qwen3-4B-Instruct-2507,T0.4,1,L2,0.7180555529064603,0.021995367976197586,3
aime2024_Qwen3-4B-Instruct-2507,T0.4,1,L3,0.4624999947845936,0.02270737937832379,4
aime2024_Qwen3-4B-Instruct-2507,T0.4,1,L4,0.35208333159486455,0.04570056537242205,2
aime2024_Qwen3-4B-Instruct-2507,T0.4,1,L5,0.032575757863620915,0.008703882815470987,11
aime2024_Qwen3-4B-Instruct-2507,T0.4,1,overall,0.37170138767558253,0.019552650876638725,24
aime2024_Qwen3-4B-Instruct-2507,T0.5,1,L1,0.9645833298563957,0.016137432532930242,4
