combo,baseline,N,stratum,mean,std6,n_pids
aime2026_Phi-4-mini-instruct,T0.1,1,L1,,,0
aime2026_Phi-4-mini-instruct,T0.1,1,L2,,,0
aime2026_Phi-4-mini-instruct,T0.1,1,L3,,,0
aime2026_Phi-4-mini-instruct,T0.1,1,L4,,,0
aime2026_Phi-4-mini-instruct,T0.1,1,L5,0.03939393978340156,0.010627683355604257,11
aime2026_Phi-4-mini-instruct,T0.1,1,overall,0.03939393978340156,0.010627683355604257,11
aime2026_Phi-4-mini-instruct,T0.2,1,L1,,,0
aime2026_Phi-4-mini-instruct,T0.2,1,L2,,,0
aime2026_Phi-4-mini-instruct,T0.2,1,L3,,,0
aime2026_Phi-4-mini-instruct,T0.2,1,L4,,,0
aime2026_Phi-4-mini-instruct,T0.2,1,L5,0.051515151436130203,0.006374449661502368,11
aime2026_Phi-4-mini-instruct,T0.2,1,overall,0.0515151514361302,0.006374449661502368,11
aime2026_Phi-4-mini-instruct,T0.3,1,L1,,,0
aime2026_Phi-4-mini-instruct,T0.3,1,L2,,,0
aime2026_Phi-4-mini-instruct,T0.3,1,L3,,,0
aime2026_Phi-4-mini-instruct,T0.3,1,L4,,,0
aime2026_Phi-4-mini-instruct,T0.3,1,L5,0.060606060126288365,0.010027510691753637,11
aime2026_Phi-4-mini-instruct,T0.3,1,overall,0.06060606012628836,0.010027510691753637,11
aime2026_Phi-4-mini-instruct,T0.4,1,L1,,,0
aime2026_Phi-4-mini-instruct,T0.4,1,L2,,,0
aime2026_Phi-4-mini-instruct,T0.4,1,L3,,,0
aime2026_Phi-4-mini-instruct,T0.4,1,L4,,,0
aime2026_Phi-4-mini-instruct,T0.4,1,L5,0.07045454537552415,0.014083575270992308,11
aime2026_Phi-4-mini-instruct,T0.4,1,overall,0.07045454537552415,0.014083575270992308,11
aime2026_Phi-4-mini-instruct,T0.5,1,L1,,,0
aime2026_Phi-4-mini-instruct,T0.5,1,L2,,,0
aime2026_Phi-4-mini-instruct,T0.5,1,L3,,,0
aime2026_Phi-4-mini-instruct,T0.5,1,L4,,,0
aime2026_Phi-4-mini-instruct,T0.5,1,L5,0.06098484857515855,0.007246639115220917,11
aime2026_Phi-4-mini-instruct,T0.5,1,overall,0.06098484857515854,0.007246639115220917,11
aime2026_Phi-4-mini-instruct,T0.6,1,L1,,,0
aime2026_Phi-4-mini-instruct,T0.6,1,L2,,,0
aime2026_Phi-4-mini-instruct,T0.6,1,L3,,,0
aime2026_Phi-4-mini-instruct,T0.6,1,L4,,,0
aime2026_Phi-4-mini-instruct,T0.6,1,L5,0.05681818181818182,0.005567022059734015,11
aime2026_Phi-4-mini-instruct,T0.6,1,overall,0.056818181818181816,0.005567022059734015,11
aime2026_Phi-4-mini-instruct,T0.7,1,L1,,,0
aime2026_Phi-4-mini-instruct,T0.7,1,L2,,,0
aime2026_Phi-4-mini-instruct,T0.7,1,L3,,,0
aime2026_Phi-4-mini-instruct,T0.7,1,L4,,,0
aime2026_Phi-4-mini-instruct,T0.7,1,L5,0.06287878822309502,0.01624112391673979,11
aime2026_Phi-4-mini-instruct,T0.7,1,overall,0.06287878822309502,0.01624112391673979,11
aime2026_Phi-4-mini-instruct,T0.8,1,L1,,,0
aime2026_Phi-4-mini-instruct,T0.8,1,L2,,,0
aime2026_Phi-4-mini-instruct,T0.8,1,L3,,,0
aime2026_Phi-4-mini-instruct,T0.8,1,L4,,,0
aime2026_Phi-4-mini-instruct,T0.8,1,L5,0.053787879222496,0.01155892880906847,11
aime2026_Phi-4-mini-instruct,T0.8,1,overall,0.053787879222496,0.01155892880906847,11
aime2026_Phi-4-mini-instruct,T0.9,1,L1,,,0
aime2026_Phi-4-mini-instruct,T0.9,1,L2,,,0
aime2026_Phi-4-mini-instruct,T0.9,1,L3,,,0
aime2026_Phi-4-mini-instruct,T0.9,1,L4,,,0
aime2026_Phi-4-mini-instruct,T0.9,1,L5,0.051136363382366566,0.015126873572877621,11
aime2026_Phi-4-mini-instruct,T0.9,1,overall,0.05113636338236657,0.015126873572877621,11
aime2026_Phi-4-mini-instruct,T1.0,1,L1,,,0
aime2026_Phi-4-mini-instruct,T1.0,1,L2,,,0
aime2026_Phi-4-mini-instruct,T1.0,1,L3,,,0
aime2026_Phi-4-mini-instruct,T1.0,1,L4,,,0
aime2026_Phi-4-mini-instruct,T1.0,1,L5,0.04583333350830909,0.005643811943811222,11
aime2026_Phi-4-mini-instruct,T1.0,1,overall,0.04583333350830909,0.005643811943811222,11
aime2026_Phi-4-mini-instruct,T1.1,1,L1,,,0
aime2026_Phi-4-mini-instruct,T1.1,1,L2,,,0
aime2026_Phi-4-mini-instruct,T1.1,1,L3,,,0
aime2026_Phi-4-mini-instruct,T1.1,1,L4,,,0
aime2026_Phi-4-mini-instruct,T1.1,1,L5,0.03295454600205024,0.006547663830887766,11
aime2026_Phi-4-mini-instruct,T1.1,1,overall,0.03295454600205024,0.006547663830887766,11
aime2026_Phi-4-mini-instruct,T1.2,1,L1,,,0
aime2026_Phi-4-mini-instruct,T1.2,1,L2,,,0
aime2026_Phi-4-mini-instruct,T1.2,1,L3,,,0
aime2026_Phi-4-mini-instruct,T1.2,1,L4,,,0
aime2026_Phi-4-mini-instruct,T1.2,1,L5,0.01590909111793294,0.011765617458954497,11
aime2026_Phi-4-mini-instruct,T1.2,1,overall,0.01590909111793294,0.011765617458954497,11
aime2026_Phi-4-mini-instruct,random_T,1,L1,,,0
aime2026_Phi-4-mini-instruct,random_T,1,L2,,,0
aime2026_Phi-4-mini-instruct,random_T,1,L3,,,0
aime2026_Phi-4-mini-instruct,random_T,1,L4,,,0
aime2026_Phi-4-mini-instruct,random_T,1,L5,0.04772727315624555,0.006265476626874209,11
aime2026_Phi-4-mini-instruct,random_T,1,overall,0.04772727315624556,0.006265476626874209,11
aime2026_Phi-4-mini-instruct,equal_mix,1,L1,,,0
aime2026_Phi-4-mini-instruct,equal_mix,1,L2,,,0
aime2026_Phi-4-mini-instruct,equal_mix,1,L3,,,0
aime2026_Phi-4-mini-instruct,equal_mix,1,L4,,,0
aime2026_Phi-4-mini-instruct,equal_mix,1,L5,0.03787878787878788,0.014132392504680022,11
aime2026_Phi-4-mini-instruct,equal_mix,1,overall,0.03787878787878788,0.014132392504680022,11
aime2026_Phi-4-mini-instruct,T0.1,2,L1,,,0
aime2026_Phi-4-mini-instruct,T0.1,2,L2,,,0
aime2026_Phi-4-mini-instruct,T0.1,2,L3,,,0
aime2026_Phi-4-mini-instruct,T0.1,2,L4,,,0
aime2026_Phi-4-mini-instruct,T0.1,2,L5,0.04204545500264927,0.009005278540056857,11
aime2026_Phi-4-mini-instruct,T0.1,2,overall,0.04204545500264927,0.009005278540056857,11
aime2026_Phi-4-mini-instruct,T0.2,2,L1,,,0
aime2026_Phi-4-mini-instruct,T0.2,2,L2,,,0
aime2026_Phi-4-mini-instruct,T0.2,2,L3,,,0
aime2026_Phi-4-mini-instruct,T0.2,2,L4,,,0
aime2026_Phi-4-mini-instruct,T0.2,2,L5,0.05719696944861702,0.009138134528631582,11
aime2026_Phi-4-mini-instruct,T0.2,2,overall,0.057196969448617026,0.009138134528631582,11
