combo,baseline,N,stratum,mean,std6,n_pids
aime2023_Qwen3-4B-Instruct-2507,T0.1,1,L1,0.9666666686534882,0.006454966087737786,2
aime2023_Qwen3-4B-Instruct-2507,T0.1,1,L2,0.7116666624943416,0.05354126056809113,5
aime2023_Qwen3-4B-Instruct-2507,T0.1,1,L3,0.5499999970197678,0.08062257822229187,1
aime2023_Qwen3-4B-Instruct-2507,T0.1,1,L4,0.3416666661699613,0.05400617501596161,2
aime2023_Qwen3-4B-Instruct-2507,T0.1,1,L5,0.05156250069073091,0.01365735815259811,8
aime2023_Qwen3-4B-Instruct-2507,T0.1,1,overall,0.3965277769257901,0.0396107361590225,18
aime2023_Qwen3-4B-Instruct-2507,T0.2,1,L1,0.9625000009934107,0.017677673744350215,2
aime2023_Qwen3-4B-Instruct-2507,T0.2,1,L2,0.6850000023841858,0.037013511497541424,5
aime2023_Qwen3-4B-Instruct-2507,T0.2,1,L3,0.549999992052714,0.07245688455357166,1
aime2023_Qwen3-4B-Instruct-2507,T0.2,1,L4,0.38333332911133766,0.0451848075470394,2
aime2023_Qwen3-4B-Instruct-2507,T0.2,1,L5,0.053645834093913436,0.011425141402543663,8
aime2023_Qwen3-4B-Instruct-2507,T0.2,1,overall,0.39421296316302484,0.03149303723646887,18
aime2023_Qwen3-4B-Instruct-2507,T0.3,1,L1,0.9562500019868215,0.029315093415796422,2
aime2023_Qwen3-4B-Instruct-2507,T0.3,1,L2,0.6958333373069764,0.04176322216348615,5
aime2023_Qwen3-4B-Instruct-2507,T0.3,1,L3,0.5624999950329462,0.08177713744449923,1
aime2023_Qwen3-4B-Instruct-2507,T0.3,1,L4,0.350000003973643,0.05123475077596872,2
aime2023_Qwen3-4B-Instruct-2507,T0.3,1,L5,0.072916666783082,0.01807824432218497,8
aime2023_Qwen3-4B-Instruct-2507,T0.3,1,overall,0.40208333487518966,0.03726158727778956,18
aime2023_Qwen3-4B-Instruct-2507,T0.4,1,L1,0.9270833333333334,0.03483592665447614,2
aime2023_Qwen3-4B-Instruct-2507,T0.4,1,L2,0.6958333313465118,0.026910343453951886,5
aime2023_Qwen3-4B-Instruct-2507,T0.4,1,L3,0.5625,0.06846532839396288,1
aime2023_Qwen3-4B-Instruct-2507,T0.4,1,L4,0.3979166621963183,0.05209166077957512,2
aime2023_Qwen3-4B-Instruct-2507,T0.4,1,L5,0.0666666670780008,0.014877975449399375,8
aime2023_Qwen3-4B-Instruct-2507,T0.4,1,overall,0.40138888802310385,0.03156416142929756,18
aime2023_Qwen3-4B-Instruct-2507,T0.5,1,L1,0.9249999970197678,0.02850438196810843,2
aime2023_Qwen3-4B-Instruct-2507,T0.5,1,L2,0.6991666664679846,0.03813353685262858,5
aime2023_Qwen3-4B-Instruct-2507,T0.5,1,L3,0.4958333373069763,0.06003471946189367,1
aime2023_Qwen3-4B-Instruct-2507,T0.5,1,L4,0.43125000099341076,0.04312047803363097,2
aime2023_Qwen3-4B-Instruct-2507,T0.5,1,L5,0.07760416716337204,0.009564065860139172,8
aime2023_Qwen3-4B-Instruct-2507,T0.5,1,overall,0.40694444461001295,0.030687060597446327,18
aime2023_Qwen3-4B-Instruct-2507,T0.6,1,L1,0.9458333353201548,0.030276498455227403,2
aime2023_Qwen3-4B-Instruct-2507,T0.6,1,L2,0.7133333305517833,0.024013885633612373,5
aime2023_Qwen3-4B-Instruct-2507,T0.6,1,L3,0.6125000019868215,0.06471089138281386,1
aime2023_Qwen3-4B-Instruct-2507,T0.6,1,L4,0.47083332886298496,0.05571504763128539,2
aime2023_Qwen3-4B-Instruct-2507,T0.6,1,L5,0.07500000154444326,0.01411448767543565,8
aime2023_Qwen3-4B-Instruct-2507,T0.6,1,overall,0.42291666641486464,0.030465142978794615,18
aime2023_Qwen3-4B-Instruct-2507,T0.7,1,L1,0.9354166686534882,0.028957582036343032,2
aime2023_Qwen3-4B-Instruct-2507,T0.7,1,L2,0.7183333317438761,0.03265986737380374,5
aime2023_Qwen3-4B-Instruct-2507,T0.7,1,L3,0.5208333233992258,0.06785400307174737,1
aime2023_Qwen3-4B-Instruct-2507,T0.7,1,L4,0.4416666701436043,0.0793200240460427,2
aime2023_Qwen3-4B-Instruct-2507,T0.7,1,L5,0.07239583452853064,0.00935762283785795,8
aime2023_Qwen3-4B-Instruct-2507,T0.7,1,overall,0.41365740755227987,0.037192021846649985,18
aime2023_Qwen3-4B-Instruct-2507,T0.8,1,L1,0.8979166646798452,0.035721726110832026,2
aime2023_Qwen3-4B-Instruct-2507,T0.8,1,L2,0.7333333343267441,0.019407903931475904,5
aime2023_Qwen3-4B-Instruct-2507,T0.8,1,L3,0.4958333323399226,0.04306003203330801,1
aime2023_Qwen3-4B-Instruct-2507,T0.8,1,L4,0.5104166641831398,0.050877714503139854,2
aime2023_Qwen3-4B-Instruct-2507,T0.8,1,L5,0.07135416765231639,0.011252893206422277,8
aime2023_Qwen3-4B-Instruct-2507,T0.8,1,overall,0.41944444460656355,0.026330894377241718,18
aime2023_Qwen3-4B-Instruct-2507,T0.9,1,L1,0.8937499970197678,0.017230068291212618,2
aime2023_Qwen3-4B-Instruct-2507,T0.9,1,L2,0.7216666678587597,0.02822528189266992,5
aime2023_Qwen3-4B-Instruct-2507,T0.9,1,L3,0.5541666646798452,0.0640637658156987,1
aime2023_Qwen3-4B-Instruct-2507,T0.9,1,L4,0.4791666641831398,0.020412407831484194,2
aime2023_Qwen3-4B-Instruct-2507,T0.9,1,L5,0.05833333439659327,0.014068286166745823,8
aime2023_Qwen3-4B-Instruct-2507,T0.9,1,overall,0.4097222223084558,0.024830442202001732,18
aime2023_Qwen3-4B-Instruct-2507,T1.0,1,L1,0.9000000009934107,0.02850439242345461,2
aime2023_Qwen3-4B-Instruct-2507,T1.0,1,L2,0.694166667262713,0.03773813726231057,5
aime2023_Qwen3-4B-Instruct-2507,T1.0,1,L3,0.5500000019868215,0.11180340687179283,1
aime2023_Qwen3-4B-Instruct-2507,T1.0,1,L4,0.5000000074505806,0.04937103931621261,2
aime2023_Qwen3-4B-Instruct-2507,T1.0,1,L5,0.058333333814516664,0.013501543577950213,8
aime2023_Qwen3-4B-Instruct-2507,T1.0,1,overall,0.40486111253913903,0.03914302127481385,18
aime2023_Qwen3-4B-Instruct-2507,T1.1,1,L1,0.8937500019868215,0.03601215155478371,2
aime2023_Qwen3-4B-Instruct-2507,T1.1,1,L2,0.6899999996026357,0.0507937022978153,5
aime2023_Qwen3-4B-Instruct-2507,T1.1,1,L3,0.5374999940395355,0.08329165731821048,1
aime2023_Qwen3-4B-Instruct-2507,T1.1,1,L4,0.48541666318972904,0.06042384852413942,2
aime2023_Qwen3-4B-Instruct-2507,T1.1,1,L5,0.05729166740396371,0.009199750644068656,8
aime2023_Qwen3-4B-Instruct-2507,T1.1,1,overall,0.40023148120208474,0.041103134173455604,18
aime2023_Qwen3-4B-Instruct-2507,T1.2,1,L1,0.9000000009934107,0.04541475957692857,2
aime2023_Qwen3-4B-Instruct-2507,T1.2,1,L2,0.713333331545194,0.03683295408905292,5
aime2023_Qwen3-4B-Instruct-2507,T1.2,1,L3,0.5208333333333334,0.057915170933831604,1
aime2023_Qwen3-4B-Instruct-2507,T1.2,1,L4,0.49375000099341076,0.07363338753554198,2
aime2023_Qwen3-4B-Instruct-2507,T1.2,1,L5,0.04479166737291962,0.008539125981401045,8
aime2023_Qwen3-4B-Instruct-2507,T1.2,1,overall,0.4018518518897946,0.03777828979270981,18
aime2023_Qwen3-4B-Instruct-2507,random_T,1,L1,0.9041666736205419,0.023273732552607142,2
aime2023_Qwen3-4B-Instruct-2507,random_T,1,L2,0.7149999996026358,0.04438467812104663,5
aime2023_Qwen3-4B-Instruct-2507,random_T,1,L3,0.5541666696468989,0.08575643474645465,1
aime2023_Qwen3-4B-Instruct-2507,random_T,1,L4,0.4166666654249032,0.08428622047646,2
aime2023_Qwen3-4B-Instruct-2507,random_T,1,L5,0.05520833423361182,0.016963502583691073,8
aime2023_Qwen3-4B-Instruct-2507,random_T,1,overall,0.40069444553443684,0.04396836924773692,18
aime2023_Qwen3-4B-Instruct-2507,equal_mix,1,L1,0.9729166666666668,0.012289901003127197,2
aime2023_Qwen3-4B-Instruct-2507,equal_mix,1,L2,0.6849999999999999,0.031304951684997036,5
aime2023_Qwen3-4B-Instruct-2507,equal_mix,1,L3,0.5833333333333334,0.07011894655987543,1
