combo,baseline,N,stratum,mean,std6,n_pids
aime2026_Qwen2.5-3B,T0.1,1,L1,,,0
aime2026_Qwen2.5-3B,T0.1,1,L2,,,0
aime2026_Qwen2.5-3B,T0.1,1,L3,0.5083333303531011,0.07691987715234638,1
aime2026_Qwen2.5-3B,T0.1,1,L4,0.3500000014901161,0.0894427154347909,1
aime2026_Qwen2.5-3B,T0.1,1,L5,0.009935897607833913,0.003080926907271719,13
aime2026_Qwen2.5-3B,T0.1,1,overall,0.06583333338300387,0.030594187120414888,15
aime2026_Qwen2.5-3B,T0.2,1,L1,,,0
aime2026_Qwen2.5-3B,T0.2,1,L2,,,0
aime2026_Qwen2.5-3B,T0.2,1,L3,0.5875000158945719,0.058630202080894644,1
aime2026_Qwen2.5-3B,T0.2,1,L4,0.2916666641831398,0.07011894450558703,1
aime2026_Qwen2.5-3B,T0.2,1,L5,0.019230769374049626,0.003440104616011233,13
aime2026_Qwen2.5-3B,T0.2,1,overall,0.07527777879602378,0.023815979413861973,15
aime2026_Qwen2.5-3B,T0.3,1,L1,,,0
aime2026_Qwen2.5-3B,T0.3,1,L2,,,0
aime2026_Qwen2.5-3B,T0.3,1,L3,0.42500000695387524,0.03162277471682036,1
aime2026_Qwen2.5-3B,T0.3,1,L4,0.26250000049670535,0.09320676125006584,1
aime2026_Qwen2.5-3B,T0.3,1,L5,0.029166666910243333,0.009135458558573839,13
aime2026_Qwen2.5-3B,T0.3,1,overall,0.07111111181891626,0.026798552278681033,15
aime2026_Qwen2.5-3B,T0.4,1,L1,,,0
aime2026_Qwen2.5-3B,T0.4,1,L2,,,0
aime2026_Qwen2.5-3B,T0.4,1,L3,0.4625000059604645,0.0720243072473814,1
aime2026_Qwen2.5-3B,T0.4,1,L4,0.21250000347693762,0.06846532240871335,1
aime2026_Qwen2.5-3B,T0.4,1,L5,0.022115385088209923,0.004826884703389747,13
aime2026_Qwen2.5-3B,T0.4,1,overall,0.06416666770560873,0.02604852627208418,15
aime2026_Qwen2.5-3B,T0.5,1,L1,,,0
aime2026_Qwen2.5-3B,T0.5,1,L2,,,0
aime2026_Qwen2.5-3B,T0.5,1,L3,0.4250000019868215,0.050000000000000946,1
aime2026_Qwen2.5-3B,T0.5,1,L4,0.2416666696468989,0.04915960916551503,1
aime2026_Qwen2.5-3B,T0.5,1,L5,0.024038461848902393,0.00467113768556351,13
aime2026_Qwen2.5-3B,T0.5,1,overall,0.06527777837796343,0.018619561448315006,15
aime2026_Qwen2.5-3B,T0.6,1,L1,,,0
aime2026_Qwen2.5-3B,T0.6,1,L2,,,0
aime2026_Qwen2.5-3B,T0.6,1,L3,0.4458333303531011,0.08278990065305905,1
aime2026_Qwen2.5-3B,T0.6,1,L4,0.20416666443149248,0.07651252245856223,1
aime2026_Qwen2.5-3B,T0.6,1,L5,0.014102564312708683,0.005916913260767925,13
aime2026_Qwen2.5-3B,T0.6,1,overall,0.0555555553899871,0.029623708923851567,15
aime2026_Qwen2.5-3B,T0.7,1,L1,,,0
aime2026_Qwen2.5-3B,T0.7,1,L2,,,0
aime2026_Qwen2.5-3B,T0.7,1,L3,0.38749999304612476,0.07202429586839014,1
aime2026_Qwen2.5-3B,T0.7,1,L4,0.16250000024835268,0.07705517479538357,1
aime2026_Qwen2.5-3B,T0.7,1,L5,0.01378205160682018,0.00600993600748098,13
aime2026_Qwen2.5-3B,T0.7,1,overall,0.04861111094554265,0.02780233858109389,15
aime2026_Qwen2.5-3B,T0.8,1,L1,,,0
aime2026_Qwen2.5-3B,T0.8,1,L2,,,0
aime2026_Qwen2.5-3B,T0.8,1,L3,0.3958333333333333,0.03679900360970033,1
aime2026_Qwen2.5-3B,T0.8,1,L4,0.17500000074505806,0.05700877243118352,1
aime2026_Qwen2.5-3B,T0.8,1,L5,0.012179487360975683,0.005254846562026961,13
aime2026_Qwen2.5-3B,T0.8,1,overall,0.048611111318071686,0.018189999380342693,15
aime2026_Qwen2.5-3B,T0.9,1,L1,,,0
aime2026_Qwen2.5-3B,T0.9,1,L2,,,0
aime2026_Qwen2.5-3B,T0.9,1,L3,0.2874999965230624,0.07705517455365493,1
aime2026_Qwen2.5-3B,T0.9,1,L4,0.10833333681027095,0.03415650415282356,1
aime2026_Qwen2.5-3B,T0.9,1,L5,0.01121794888510918,0.004109569374116694,13
aime2026_Qwen2.5-3B,T0.9,1,overall,0.03611111125598351,0.022096331501201574,15
aime2026_Qwen2.5-3B,T1.0,1,L1,,,0
aime2026_Qwen2.5-3B,T1.0,1,L2,,,0
aime2026_Qwen2.5-3B,T1.0,1,L3,0.32500000298023224,0.07745967000211915,1
aime2026_Qwen2.5-3B,T1.0,1,L4,0.07916666784634192,0.06208193633242034,1
aime2026_Qwen2.5-3B,T1.0,1,L5,0.010256410433122745,0.006512012957138001,13
aime2026_Qwen2.5-3B,T1.0,1,overall,0.03583333376381133,0.026338121119296544,15
aime2026_Qwen2.5-3B,T1.1,1,L1,,,0
aime2026_Qwen2.5-3B,T1.1,1,L2,,,0
aime2026_Qwen2.5-3B,T1.1,1,L3,0.22499999900658926,0.0961769199984872,1
