combo,baseline,N,stratum,mean,std6,n_pids
aime2025_Qwen2.5-3B,T1.0,1,L1,,,0
aime2025_Qwen2.5-3B,T1.0,1,L2,,,0
aime2025_Qwen2.5-3B,T1.0,1,L3,0.054166667784253754,0.029226130562304362,1
aime2025_Qwen2.5-3B,T1.0,1,L4,,,0
aime2025_Qwen2.5-3B,T1.0,1,L5,0.017401961134929284,0.0023560028880557837,17
aime2025_Qwen2.5-3B,T1.0,1,overall,0.019444444837669536,0.007259206610267113,18
aime2025_Qwen2.5-3B,T0.1,1,L1,,,0
aime2025_Qwen2.5-3B,T0.1,1,L2,,,0
aime2025_Qwen2.5-3B,T0.1,1,L3,0.48333332935969037,0.10327956032344869,1
aime2025_Qwen2.5-3B,T0.1,1,L4,,,0
aime2025_Qwen2.5-3B,T0.1,1,L5,0.019117647307176213,0.0030847319314552136,17
aime2025_Qwen2.5-3B,T0.1,1,overall,0.044907407421204776,0.024527119105545246,18
aime2025_Qwen2.5-3B,random_T,1,L1,,,0
aime2025_Qwen2.5-3B,random_T,1,L2,,,0
aime2025_Qwen2.5-3B,random_T,1,L3,0.1458333358168602,0.03679900192247532,1
aime2025_Qwen2.5-3B,random_T,1,L4,,,0
aime2025_Qwen2.5-3B,random_T,1,L5,0.026225490623391145,0.005213161092090557,17
aime2025_Qwen2.5-3B,random_T,1,overall,0.032870370911917204,0.010044833852438826,18
aime2025_Qwen2.5-3B,equal_mix,1,L1,,,0
aime2025_Qwen2.5-3B,equal_mix,1,L2,,,0
aime2025_Qwen2.5-3B,equal_mix,1,L3,0.46249999999999997,0.03791437722025776,1
aime2025_Qwen2.5-3B,equal_mix,1,L4,,,0
aime2025_Qwen2.5-3B,equal_mix,1,L5,0.020098039215686276,0.005708206520788094,17
aime2025_Qwen2.5-3B,equal_mix,1,overall,0.044675925925925924,0.010518295089529197,18
aime2025_Qwen2.5-3B,T1.0,2,L1,,,0
aime2025_Qwen2.5-3B,T1.0,2,L2,,,0
aime2025_Qwen2.5-3B,T1.0,2,L3,0.06250000124176343,0.02236068010819801,1
aime2025_Qwen2.5-3B,T1.0,2,L4,,,0
aime2025_Qwen2.5-3B,T1.0,2,L5,0.02389705903353352,0.004430108992467127,17
aime2025_Qwen2.5-3B,T1.0,2,overall,0.026041666933990737,0.006805388924915436,18
aime2025_Qwen2.5-3B,T0.1,2,L1,,,0
aime2025_Qwen2.5-3B,T0.1,2,L2,,,0
aime2025_Qwen2.5-3B,T0.1,2,L3,0.5291666736205419,0.0367990022599258,1
aime2025_Qwen2.5-3B,T0.1,2,L4,,,0
aime2025_Qwen2.5-3B,T0.1,2,L5,0.02352941186879488,0.0023252040163659004,17
aime2025_Qwen2.5-3B,T0.1,2,overall,0.05162037085500305,0.008963129167525188,18
aime2025_Qwen2.5-3B,random_T,2,L1,,,0
aime2025_Qwen2.5-3B,random_T,2,L2,,,0
aime2025_Qwen2.5-3B,random_T,2,L3,0.1479166659216086,0.045700563198683715,1
aime2025_Qwen2.5-3B,random_T,2,L4,,,0
aime2025_Qwen2.5-3B,random_T,2,L5,0.03419117676094174,0.0021688061288399614,17
aime2025_Qwen2.5-3B,random_T,2,overall,0.040509259492089895,0.010975995821927044,18
