combo,baseline,N,stratum,mean,std6,n_pids
aime2026_Qwen3-4B-Instruct-2507,T1.0,1,L1,0.905000005165736,0.020493900019547574,5
aime2026_Qwen3-4B-Instruct-2507,T1.0,1,L2,0.5333333313465118,0.0584522651609819,1
aime2026_Qwen3-4B-Instruct-2507,T1.0,1,L3,0.5875000022351742,0.018540498628866097,4
aime2026_Qwen3-4B-Instruct-2507,T1.0,1,L4,0.3041666702677806,0.03701069754950613,4
aime2026_Qwen3-4B-Instruct-2507,T1.0,1,L5,0.03263888927176594,0.009285841322956756,6
aime2026_Qwen3-4B-Instruct-2507,T1.0,1,overall,0.4410416691408804,0.025385227374389033,20
aime2026_Qwen3-4B-Instruct-2507,T0.1,1,L1,0.9324999988079071,0.009874208466882807,5
aime2026_Qwen3-4B-Instruct-2507,T0.1,1,L2,0.6916666626930237,0.06831300103462883,1
aime2026_Qwen3-4B-Instruct-2507,T0.1,1,L3,0.5208333320915699,0.0486805066608274,4
aime2026_Qwen3-4B-Instruct-2507,T0.1,1,L4,0.30312499962747097,0.03003903891546388,4
aime2026_Qwen3-4B-Instruct-2507,T0.1,1,L5,0.01736111142155197,0.008086626019618055,6
aime2026_Qwen3-4B-Instruct-2507,T0.1,1,overall,0.4377083326069017,0.030524637219596844,20
aime2026_Qwen3-4B-Instruct-2507,random_T,1,L1,0.9183333357175192,0.020655911872318123,5
aime2026_Qwen3-4B-Instruct-2507,random_T,1,L2,0.5625,0.08023403787960023,1
aime2026_Qwen3-4B-Instruct-2507,random_T,1,L3,0.6177083315948645,0.03432761782101155,4
aime2026_Qwen3-4B-Instruct-2507,random_T,1,L4,0.32708333370586234,0.014068285118577118,4
aime2026_Qwen3-4B-Instruct-2507,random_T,1,L5,0.026388889540814694,0.009742043334882575,6
aime2026_Qwen3-4B-Instruct-2507,random_T,1,overall,0.4545833338517696,0.027060567923321933,20
aime2026_Qwen3-4B-Instruct-2507,equal_mix,1,L1,0.9208333333333334,0.017724747294860548,5
aime2026_Qwen3-4B-Instruct-2507,equal_mix,1,L2,0.6625,0.06471089552772394,1
aime2026_Qwen3-4B-Instruct-2507,equal_mix,1,L3,0.4947916666666667,0.029425931024636552,4
aime2026_Qwen3-4B-Instruct-2507,equal_mix,1,L4,0.2989583333333333,0.046337192585078624,4
aime2026_Qwen3-4B-Instruct-2507,equal_mix,1,L5,0.01944444444444444,0.01308802109932194,6
aime2026_Qwen3-4B-Instruct-2507,equal_mix,1,overall,0.42791666666666667,0.030690547766734667,20
aime2026_Qwen3-4B-Instruct-2507,T1.0,2,L1,0.9208333392937978,0.01261612828457029,5
aime2026_Qwen3-4B-Instruct-2507,T1.0,2,L2,0.6333333452542623,0.040052039795827034,1
aime2026_Qwen3-4B-Instruct-2507,T1.0,2,L3,0.6239583306014538,0.04072903280549252,4
aime2026_Qwen3-4B-Instruct-2507,T1.0,2,L4,0.35416666728754836,0.024259875627524675,4
aime2026_Qwen3-4B-Instruct-2507,T1.0,2,L5,0.03368055590221451,0.0072668227304971715,6
aime2026_Qwen3-4B-Instruct-2507,T1.0,2,overall,0.4676041684346274,0.02419341061816669,20
aime2026_Qwen3-4B-Instruct-2507,T0.1,2,L1,0.9345833301544189,0.006967184760558132,5
aime2026_Qwen3-4B-Instruct-2507,T0.1,2,L2,0.787500003973643,0.07582875286843131,1
aime2026_Qwen3-4B-Instruct-2507,T0.1,2,L3,0.5411458301047484,0.03829453594182446,4
aime2026_Qwen3-4B-Instruct-2507,T0.1,2,L4,0.3359374987582366,0.0327603772122851,4
aime2026_Qwen3-4B-Instruct-2507,T0.1,2,L5,0.019444444527228672,0.007645199414751776,6
aime2026_Qwen3-4B-Instruct-2507,T0.1,2,overall,0.4542708318680525,0.028724778254959515,20
aime2026_Qwen3-4B-Instruct-2507,random_T,2,L1,0.9233333369096118,0.022286015575623694,5
aime2026_Qwen3-4B-Instruct-2507,random_T,2,L2,0.6208333273728689,0.07359800519473103,1
aime2026_Qwen3-4B-Instruct-2507,random_T,2,L3,0.5885416679084301,0.012129934198761998,4
aime2026_Qwen3-4B-Instruct-2507,random_T,2,L4,0.3510416677842538,0.035392150125876654,4
aime2026_Qwen3-4B-Instruct-2507,random_T,2,L5,0.032638889064805374,0.0121953618899828,6
aime2026_Qwen3-4B-Instruct-2507,random_T,2,overall,0.45958333445402477,0.0268247258200245,20
aime2026_Qwen3-4B-Instruct-2507,equal_mix,2,L1,0.9370833333333334,0.010537630979810739,5
