combo,baseline,N,stratum,mean,std6,n_pids
aime2024_Phi-4-mini-instruct,T1.0,1,L1,,,0
aime2024_Phi-4-mini-instruct,T1.0,1,L2,0.25416667262713116,0.04587120037991768,1
aime2024_Phi-4-mini-instruct,T1.0,1,L3,,,0
aime2024_Phi-4-mini-instruct,T1.0,1,L4,,,0
aime2024_Phi-4-mini-instruct,T1.0,1,L5,0.013235294369651991,0.004362469755910402,17
aime2024_Phi-4-mini-instruct,T1.0,1,overall,0.026620370939511945,0.011613441552800216,18
aime2024_Phi-4-mini-instruct,T0.1,1,L1,,,0
aime2024_Phi-4-mini-instruct,T0.1,1,L2,0.6041666766007742,0.06967185259602927,1
aime2024_Phi-4-mini-instruct,T0.1,1,L3,,,0
aime2024_Phi-4-mini-instruct,T0.1,1,L4,,,0
aime2024_Phi-4-mini-instruct,T0.1,1,L5,0.01666666698806426,0.0053158595719862475,17
aime2024_Phi-4-mini-instruct,T0.1,1,overall,0.04930555641099258,0.017215237460809656,18
aime2024_Phi-4-mini-instruct,random_T,1,L1,,,0
aime2024_Phi-4-mini-instruct,random_T,1,L2,0.3958333333333333,0.08862373042127722,1
aime2024_Phi-4-mini-instruct,random_T,1,L3,,,0
aime2024_Phi-4-mini-instruct,random_T,1,L4,,,0
aime2024_Phi-4-mini-instruct,random_T,1,L5,0.014705882517292218,0.002630668223523291,17
aime2024_Phi-4-mini-instruct,random_T,1,overall,0.035879629784850056,0.021044678205508864,18
aime2024_Phi-4-mini-instruct,equal_mix,1,L1,,,0
aime2024_Phi-4-mini-instruct,equal_mix,1,L2,0.6666666666666666,0.08316649966583099,1
aime2024_Phi-4-mini-instruct,equal_mix,1,L3,,,0
aime2024_Phi-4-mini-instruct,equal_mix,1,L4,,,0
aime2024_Phi-4-mini-instruct,equal_mix,1,L5,0.01715686274509804,0.004712005819881536,17
aime2024_Phi-4-mini-instruct,equal_mix,1,overall,0.053240740740740734,0.02013029453758525,18
aime2024_Phi-4-mini-instruct,T1.0,2,L1,,,0
aime2024_Phi-4-mini-instruct,T1.0,2,L2,0.3145833338300387,0.06394170065800507,1
aime2024_Phi-4-mini-instruct,T1.0,2,L3,,,0
aime2024_Phi-4-mini-instruct,T1.0,2,L4,,,0
aime2024_Phi-4-mini-instruct,T1.0,2,L5,0.013112745329956798,0.003554344246540394,17
aime2024_Phi-4-mini-instruct,T1.0,2,overall,0.02986111135773913,0.015461975320169364,18
aime2024_Phi-4-mini-instruct,T0.1,2,L1,,,0
aime2024_Phi-4-mini-instruct,T0.1,2,L2,0.6854166686534882,0.033927007758051735,1
aime2024_Phi-4-mini-instruct,T0.1,2,L3,,,0
aime2024_Phi-4-mini-instruct,T0.1,2,L4,,,0
aime2024_Phi-4-mini-instruct,T0.1,2,L5,0.018014706141662364,0.0038559148955147056,17
aime2024_Phi-4-mini-instruct,T0.1,2,overall,0.055092592947874906,0.008831129316230014,18
aime2024_Phi-4-mini-instruct,random_T,2,L1,,,0
aime2024_Phi-4-mini-instruct,random_T,2,L2,0.4645833323399226,0.03985650942830106,1
aime2024_Phi-4-mini-instruct,random_T,2,L3,,,0
aime2024_Phi-4-mini-instruct,random_T,2,L4,,,0
aime2024_Phi-4-mini-instruct,random_T,2,L5,0.017034313924537567,0.004272727341956655,17
aime2024_Phi-4-mini-instruct,random_T,2,overall,0.041898148280947844,0.010271039993231831,18
aime2024_Phi-4-mini-instruct,equal_mix,2,L1,,,0
aime2024_Phi-4-mini-instruct,equal_mix,2,L2,0.6604166666666668,0.05723671607164989,1
aime2024_Phi-4-mini-instruct,equal_mix,2,L3,,,0
aime2024_Phi-4-mini-instruct,equal_mix,2,L4,,,0
aime2024_Phi-4-mini-instruct,equal_mix,2,L5,0.018137254901960786,0.00240146053214037,17
aime2024_Phi-4-mini-instruct,equal_mix,2,overall,0.05381944444444445,0.01369119928671322,18
aime2024_Phi-4-mini-instruct,T1.0,4,L1,,,0
aime2024_Phi-4-mini-instruct,T1.0,4,L2,0.3743055611848831,0.0908645453287486,1
aime2024_Phi-4-mini-instruct,T1.0,4,L3,,,0
aime2024_Phi-4-mini-instruct,T1.0,4,L4,,,0
aime2024_Phi-4-mini-instruct,T1.0,4,L5,0.01270424864510549,0.0009290045634737113,17
aime2024_Phi-4-mini-instruct,T1.0,4,overall,0.03279321045287091,0.02143599962542561,18
aime2024_Phi-4-mini-instruct,T0.1,4,L1,,,0
aime2024_Phi-4-mini-instruct,T0.1,4,L2,0.9111111164093018,0.02861581134667348,1
aime2024_Phi-4-mini-instruct,T0.1,4,L3,,,0
aime2024_Phi-4-mini-instruct,T0.1,4,L4,,,0
aime2024_Phi-4-mini-instruct,T0.1,4,L5,0.011008987312807755,0.0019522127763757864,17
aime2024_Phi-4-mini-instruct,T0.1,4,overall,0.061014661151501864,0.0070065602170020684,18
aime2024_Phi-4-mini-instruct,random_T,4,L1,,,0
aime2024_Phi-4-mini-instruct,random_T,4,L2,0.6138889094193777,0.10217825247066892,1
aime2024_Phi-4-mini-instruct,random_T,4,L3,,,0
aime2024_Phi-4-mini-instruct,random_T,4,L4,,,0
aime2024_Phi-4-mini-instruct,random_T,4,L5,0.013664215908148418,0.0017584823758636737,17
aime2024_Phi-4-mini-instruct,random_T,4,overall,0.04701003221432782,0.024144200709815683,18
aime2024_Phi-4-mini-instruct,equal_mix,4,L1,,,0
aime2024_Phi-4-mini-instruct,equal_mix,4,L2,0.8770833333333333,0.033644382063643924,1
aime2024_Phi-4-mini-instruct,equal_mix,4,L3,,,0
aime2024_Phi-4-mini-instruct,equal_mix,4,L4,,,0
aime2024_Phi-4-mini-instruct,equal_mix,4,L5,0.012132352941176469,0.0046562177055845776,17
aime2024_Phi-4-mini-instruct,equal_mix,4,overall,0.06018518518518518,0.009130262929507907,18
aime2024_Phi-4-mini-instruct,T1.0,8,L1,,,0
aime2024_Phi-4-mini-instruct,T1.0,8,L2,0.5816567242145538,0.05436449932758437,1
aime2024_Phi-4-mini-instruct,T1.0,8,L3,,,0
aime2024_Phi-4-mini-instruct,T1.0,8,L4,,,0
aime2024_Phi-4-mini-instruct,T1.0,8,L5,0.008213410569427936,0.0010223482080391746,17
aime2024_Phi-4-mini-instruct,T1.0,8,overall,0.040071372438601593,0.012852295767106049,18
aime2024_Phi-4-mini-instruct,T0.1,8,L1,,,0
aime2024_Phi-4-mini-instruct,T0.1,8,L2,0.984722226858139,0.01226632418828172,1
aime2024_Phi-4-mini-instruct,T0.1,8,L3,,,0
aime2024_Phi-4-mini-instruct,T0.1,8,L4,,,0
aime2024_Phi-4-mini-instruct,T0.1,8,L5,0.009626225545527597,0.0028030487695606676,17
aime2024_Phi-4-mini-instruct,T0.1,8,overall,0.06379822561845046,0.003972356633096683,18
aime2024_Phi-4-mini-instruct,random_T,8,L1,,,0
aime2024_Phi-4-mini-instruct,random_T,8,L2,0.7476785977681478,0.0529913956272174,1
aime2024_Phi-4-mini-instruct,random_T,8,L3,,,0
aime2024_Phi-4-mini-instruct,random_T,8,L4,,,0
aime2024_Phi-4-mini-instruct,random_T,8,L5,0.00932014474928306,0.001888040248782955,17
aime2024_Phi-4-mini-instruct,random_T,8,overall,0.050340058805886656,0.012624244404666784,18
aime2024_Phi-4-mini-instruct,equal_mix,8,L1,,,0
aime2024_Phi-4-mini-instruct,equal_mix,8,L2,0.9647222222222224,0.019802263245135177,1
aime2024_Phi-4-mini-instruct,equal_mix,8,L3,,,0
aime2024_Phi-4-mini-instruct,equal_mix,8,L4,,,0
aime2024_Phi-4-mini-instruct,equal_mix,8,L5,0.009471580298786182,0.003916681036697882,17
aime2024_Phi-4-mini-instruct,equal_mix,8,overall,0.06254106040564375,0.006022717481265418,18
aime2024_Phi-4-mini-instruct,T1.0,16,L1,,,0
aime2024_Phi-4-mini-instruct,T1.0,16,L2,0.6871527632077535,0.03929536307445859,1
aime2024_Phi-4-mini-instruct,T1.0,16,L3,,,0
aime2024_Phi-4-mini-instruct,T1.0,16,L4,,,0
aime2024_Phi-4-mini-instruct,T1.0,16,L5,0.004068344607766645,0.0027967654158726827,17
aime2024_Phi-4-mini-instruct,T1.0,16,overall,0.04201747897443258,0.009652569619328458,18
aime2024_Phi-4-mini-instruct,T0.1,16,L1,,,0
aime2024_Phi-4-mini-instruct,T0.1,16,L2,1.0,0.0,1
aime2024_Phi-4-mini-instruct,T0.1,16,L3,,,0
aime2024_Phi-4-mini-instruct,T0.1,16,L4,,,0
aime2024_Phi-4-mini-instruct,T0.1,16,L5,0.005335642118463476,0.0022873924853040553,17
aime2024_Phi-4-mini-instruct,T0.1,16,overall,0.06059477311188217,0.0022229459244064304,18
aime2024_Phi-4-mini-instruct,random_T,16,L1,,,0
aime2024_Phi-4-mini-instruct,random_T,16,L2,0.8604166805744171,0.03070358305148276,1
aime2024_Phi-4-mini-instruct,random_T,16,L3,,,0
aime2024_Phi-4-mini-instruct,random_T,16,L4,,,0
aime2024_Phi-4-mini-instruct,random_T,16,L5,0.0028155151681572787,0.0011489202046782972,17
aime2024_Phi-4-mini-instruct,random_T,16,overall,0.05046002435739393,0.007322531104685295,18
aime2024_Phi-4-mini-instruct,equal_mix,16,L1,,,0
aime2024_Phi-4-mini-instruct,equal_mix,16,L2,0.9729166666666668,0.03299305482471527,1
aime2024_Phi-4-mini-instruct,equal_mix,16,L3,,,0
aime2024_Phi-4-mini-instruct,equal_mix,16,L4,,,0
aime2024_Phi-4-mini-instruct,equal_mix,16,L5,0.0024296006281300402,0.0012750848009610862,17
aime2024_Phi-4-mini-instruct,equal_mix,16,overall,0.056345548741382076,0.00787464626334479,18
aime2024_Phi-4-mini-instruct,T1.0,32,L1,,,0
aime2024_Phi-4-mini-instruct,T1.0,32,L2,0.850694477558136,0.04667164376045402,1
aime2024_Phi-4-mini-instruct,T1.0,32,L3,,,0
aime2024_Phi-4-mini-instruct,T1.0,32,L4,,,0
aime2024_Phi-4-mini-instruct,T1.0,32,L5,0.0008578431500377608,0.0008595920675515757,17
