combo,baseline,N,stratum,mean,std6,n_pids
aime2023_Qwen2.5-3B,T1.0,1,L1,0.7895833303531011,0.04214312014596989,2
aime2023_Qwen2.5-3B,T1.0,1,L2,,,0
aime2023_Qwen2.5-3B,T1.0,1,L3,,,0
aime2023_Qwen2.5-3B,T1.0,1,L4,,,0
aime2023_Qwen2.5-3B,T1.0,1,L5,0.021296296648129275,0.006252571549979449,9
aime2023_Qwen2.5-3B,T1.0,1,overall,0.16098484823085144,0.018838879068573774,11
aime2023_Qwen2.5-3B,T0.1,1,L1,0.9520833343267441,0.027857528607510045,2
aime2023_Qwen2.5-3B,T0.1,1,L2,,,0
aime2023_Qwen2.5-3B,T0.1,1,L3,,,0
aime2023_Qwen2.5-3B,T0.1,1,L4,,,0
aime2023_Qwen2.5-3B,T0.1,1,L5,0.012500000186264515,0.004890782534450284,9
aime2023_Qwen2.5-3B,T0.1,1,overall,0.1833333336663517,0.012675536870215208,11
aime2023_Qwen2.5-3B,random_T,1,L1,0.8562500029802322,0.034232667461662494,2
aime2023_Qwen2.5-3B,random_T,1,L2,,,0
aime2023_Qwen2.5-3B,random_T,1,L3,,,0
aime2023_Qwen2.5-3B,random_T,1,L4,,,0
aime2023_Qwen2.5-3B,random_T,1,L5,0.024537037402667383,0.006190560999600994,9
aime2023_Qwen2.5-3B,random_T,1,overall,0.17575757659858826,0.015634049241347203,11
aime2023_Qwen2.5-3B,equal_mix,1,L1,0.9583333333333334,0.017078251276599326,2
aime2023_Qwen2.5-3B,equal_mix,1,L2,,,0
aime2023_Qwen2.5-3B,equal_mix,1,L3,,,0
aime2023_Qwen2.5-3B,equal_mix,1,L4,,,0
aime2023_Qwen2.5-3B,equal_mix,1,L5,0.016666666666666666,0.006334307917217432,9
aime2023_Qwen2.5-3B,equal_mix,1,overall,0.1878787878787879,0.00926599081904282,11
aime2023_Qwen2.5-3B,T1.0,2,L1,0.833333338300387,0.014068291848929486,2
aime2023_Qwen2.5-3B,T1.0,2,L2,,,0
aime2023_Qwen2.5-3B,T1.0,2,L3,,,0
aime2023_Qwen2.5-3B,T1.0,2,L4,,,0
aime2023_Qwen2.5-3B,T1.0,2,L5,0.027777778088218633,0.004479032149130884,9
aime2023_Qwen2.5-3B,T1.0,2,overall,0.17424242539952198,0.007238716812641739,11
aime2023_Qwen2.5-3B,T0.1,2,L1,0.9677083293596903,0.01146779738791644,2
