combo,baseline,N,stratum,mean,std6,n_pids
aime2023_Phi-4-mini-instruct,T1.0,1,L1,0.6458333432674408,0.048519755221958984,1
aime2023_Phi-4-mini-instruct,T1.0,1,L2,0.29999999950329465,0.06892024073352841,1
aime2023_Phi-4-mini-instruct,T1.0,1,L3,,,0
aime2023_Phi-4-mini-instruct,T1.0,1,L4,,,0
aime2023_Phi-4-mini-instruct,T1.0,1,L5,0.02750000040978193,0.005916079808287179,10
aime2023_Phi-4-mini-instruct,T1.0,1,overall,0.10173611223904623,0.02492349332214246,12
aime2023_Phi-4-mini-instruct,T0.1,1,L1,0.9541666805744171,0.045871201462745086,1
aime2023_Phi-4-mini-instruct,T0.1,1,L2,0.6166666696468989,0.08316649500734395,1
aime2023_Phi-4-mini-instruct,T0.1,1,L3,,,0
aime2023_Phi-4-mini-instruct,T0.1,1,L4,,,0
aime2023_Phi-4-mini-instruct,T0.1,1,L5,0.02625000020489097,0.006471089260613752,10
aime2023_Phi-4-mini-instruct,T0.1,1,overall,0.15277777935585216,0.028046959100810762,12
aime2023_Phi-4-mini-instruct,random_T,1,L1,0.7583333353201548,0.06831300830564842,1
aime2023_Phi-4-mini-instruct,random_T,1,L2,0.4416666676600774,0.07691986682044247,1
aime2023_Phi-4-mini-instruct,random_T,1,L3,,,0
aime2023_Phi-4-mini-instruct,random_T,1,L4,,,0
aime2023_Phi-4-mini-instruct,random_T,1,L5,0.020416666908810537,0.012084770235297375,10
aime2023_Phi-4-mini-instruct,random_T,1,overall,0.11701388933902812,0.03168036948942974,12
aime2023_Phi-4-mini-instruct,equal_mix,1,L1,0.9291666666666667,0.02922612986125028,1
aime2023_Phi-4-mini-instruct,equal_mix,1,L2,0.6166666666666667,0.05163977794943223,1
aime2023_Phi-4-mini-instruct,equal_mix,1,L3,,,0
aime2023_Phi-4-mini-instruct,equal_mix,1,L4,,,0
aime2023_Phi-4-mini-instruct,equal_mix,1,L5,0.02125,0.00607247890074556,10
aime2023_Phi-4-mini-instruct,equal_mix,1,overall,0.14652777777777778,0.01800366475039025,12
aime2023_Phi-4-mini-instruct,T1.0,2,L1,0.7125000059604645,0.07458218023982381,1
aime2023_Phi-4-mini-instruct,T1.0,2,L2,0.3020833283662796,0.024259877610979492,1
aime2023_Phi-4-mini-instruct,T1.0,2,L3,,,0
aime2023_Phi-4-mini-instruct,T1.0,2,L4,,,0
aime2023_Phi-4-mini-instruct,T1.0,2,L5,0.02854166713853677,0.005613414295281627,10
aime2023_Phi-4-mini-instruct,T1.0,2,overall,0.10833333380934264,0.023213048542306956,12
aime2023_Phi-4-mini-instruct,T0.1,2,L1,0.9770833353201548,0.01839951125331148,1
aime2023_Phi-4-mini-instruct,T0.1,2,L2,0.6854166587193807,0.04963407187093112,1
aime2023_Phi-4-mini-instruct,T0.1,2,L3,,,0
aime2023_Phi-4-mini-instruct,T0.1,2,L4,,,0
aime2023_Phi-4-mini-instruct,T0.1,2,L5,0.02958333360341688,0.003027650647861004,10
aime2023_Phi-4-mini-instruct,T0.1,2,overall,0.16319444417280868,0.015528870395987231,12
aime2023_Phi-4-mini-instruct,random_T,2,L1,0.7541666726271311,0.04005205467762342,1
aime2023_Phi-4-mini-instruct,random_T,2,L2,0.4458333303531011,0.062081929106695806,1
aime2023_Phi-4-mini-instruct,random_T,2,L3,,,0
aime2023_Phi-4-mini-instruct,random_T,2,L4,,,0
aime2023_Phi-4-mini-instruct,random_T,2,L5,0.0279166668963929,0.002922613069508028,10
aime2023_Phi-4-mini-instruct,random_T,2,overall,0.1232638893286801,0.021493700001490226,12
aime2023_Phi-4-mini-instruct,equal_mix,2,L1,0.9458333333333334,0.02581988897471612,1
aime2023_Phi-4-mini-instruct,equal_mix,2,L2,0.6729166666666667,0.03658608569752533,1
aime2023_Phi-4-mini-instruct,equal_mix,2,L3,,,0
aime2023_Phi-4-mini-instruct,equal_mix,2,L4,,,0
aime2023_Phi-4-mini-instruct,equal_mix,2,L5,0.031875,0.008542174781634942,10
aime2023_Phi-4-mini-instruct,equal_mix,2,overall,0.16145833333333334,0.015096621678743599,12
aime2023_Phi-4-mini-instruct,T1.0,4,L1,0.9086805880069733,0.042192874541255726,1
aime2023_Phi-4-mini-instruct,T1.0,4,L2,0.45069444676240283,0.08760575514306038,1
aime2023_Phi-4-mini-instruct,T1.0,4,L3,,,0
aime2023_Phi-4-mini-instruct,T1.0,4,L4,,,0
aime2023_Phi-4-mini-instruct,T1.0,4,L5,0.027638889507700996,0.00711837790333632,10
aime2023_Phi-4-mini-instruct,T1.0,4,overall,0.13631366082053217,0.028812208112747192,12
aime2023_Phi-4-mini-instruct,T0.1,4,L1,1.0,0.0,1
aime2023_Phi-4-mini-instruct,T0.1,4,L2,0.8065972129503886,0.03477149983590723,1
aime2023_Phi-4-mini-instruct,T0.1,4,L3,,,0
aime2023_Phi-4-mini-instruct,T0.1,4,L4,,,0
aime2023_Phi-4-mini-instruct,T0.1,4,L5,0.022916667629033327,0.006469748197995211,10
aime2023_Phi-4-mini-instruct,T0.1,4,overall,0.16964699077006015,0.011646292751676817,12
aime2023_Phi-4-mini-instruct,random_T,4,L1,0.9350694318612417,0.03484631399077694,1
aime2023_Phi-4-mini-instruct,random_T,4,L2,0.5454861174027125,0.09021977753645646,1
aime2023_Phi-4-mini-instruct,random_T,4,L3,,,0
aime2023_Phi-4-mini-instruct,random_T,4,L4,,,0
aime2023_Phi-4-mini-instruct,random_T,4,L5,0.03798611319313447,0.007104950550581337,10
aime2023_Phi-4-mini-instruct,random_T,4,overall,0.15503472343294158,0.028662805574375727,12
aime2023_Phi-4-mini-instruct,equal_mix,4,L1,0.990625,0.012342761036332181,1
aime2023_Phi-4-mini-instruct,equal_mix,4,L2,0.7753472222222221,0.03900713669269971,1
aime2023_Phi-4-mini-instruct,equal_mix,4,L3,,,0
aime2023_Phi-4-mini-instruct,equal_mix,4,L4,,,0
aime2023_Phi-4-mini-instruct,equal_mix,4,L5,0.03631944444444444,0.004669022222962589,10
aime2023_Phi-4-mini-instruct,equal_mix,4,overall,0.17743055555555554,0.012556200819210618,12
aime2023_Phi-4-mini-instruct,T1.0,8,L1,0.9680555562178293,0.017612077928004503,1
aime2023_Phi-4-mini-instruct,T1.0,8,L2,0.45223213235537213,0.06689915885586209,1
aime2023_Phi-4-mini-instruct,T1.0,8,L3,,,0
aime2023_Phi-4-mini-instruct,T1.0,8,L4,,,0
aime2023_Phi-4-mini-instruct,T1.0,8,L5,0.026780754533441115,0.007871829176428901,10
aime2023_Phi-4-mini-instruct,T1.0,8,overall,0.14067460282563438,0.0212236889865875,12
aime2023_Phi-4-mini-instruct,T0.1,8,L1,1.0,0.0,1
aime2023_Phi-4-mini-instruct,T0.1,8,L2,0.8979166646798452,0.03985652157908364,1
aime2023_Phi-4-mini-instruct,T0.1,8,L3,,,0
aime2023_Phi-4-mini-instruct,T0.1,8,L4,,,0
aime2023_Phi-4-mini-instruct,T0.1,8,L5,0.017051091343940547,0.003331045171815662,10
aime2023_Phi-4-mini-instruct,T0.1,8,overall,0.17236896484327088,0.011900633497671193,12
aime2023_Phi-4-mini-instruct,random_T,8,L1,0.9708333412806193,0.02188988451689277,1
aime2023_Phi-4-mini-instruct,random_T,8,L2,0.6407738129297892,0.0642005032640187,1
aime2023_Phi-4-mini-instruct,random_T,8,L3,,,0
aime2023_Phi-4-mini-instruct,random_T,8,L4,,,0
aime2023_Phi-4-mini-instruct,random_T,8,L5,0.03376438577348988,0.004215296363235791,10
aime2023_Phi-4-mini-instruct,random_T,8,overall,0.1624375843287756,0.01995528104248611,12
aime2023_Phi-4-mini-instruct,equal_mix,8,L1,1.0,0.0,1
aime2023_Phi-4-mini-instruct,equal_mix,8,L2,0.8083333333333332,0.06454972243679026,1
aime2023_Phi-4-mini-instruct,equal_mix,8,L3,,,0
aime2023_Phi-4-mini-instruct,equal_mix,8,L4,,,0
aime2023_Phi-4-mini-instruct,equal_mix,8,L5,0.045527281746031746,0.009059835388364778,10
aime2023_Phi-4-mini-instruct,equal_mix,8,overall,0.18863384589947088,0.020386827526839752,12
aime2023_Phi-4-mini-instruct,T1.0,16,L1,0.9958333373069763,0.010206197528198842,1
aime2023_Phi-4-mini-instruct,T1.0,16,L2,0.4874999870856603,0.07826237597569188,1
aime2023_Phi-4-mini-instruct,T1.0,16,L3,,,0
aime2023_Phi-4-mini-instruct,T1.0,16,L4,,,0
aime2023_Phi-4-mini-instruct,T1.0,16,L5,0.025230219048292687,0.005569700943340023,10
aime2023_Phi-4-mini-instruct,T1.0,16,overall,0.14463629290629695,0.023344131395505653,12
aime2023_Phi-4-mini-instruct,T0.1,16,L1,1.0,0.0,1
aime2023_Phi-4-mini-instruct,T0.1,16,L2,0.9520833293596903,0.04214312515509044,1
aime2023_Phi-4-mini-instruct,T0.1,16,L3,,,0
aime2023_Phi-4-mini-instruct,T0.1,16,L4,,,0
aime2023_Phi-4-mini-instruct,T0.1,16,L5,0.011629314014377693,0.0034968129035938913,10
aime2023_Phi-4-mini-instruct,T0.1,16,overall,0.17236470579195562,0.01257749313477923,12
aime2023_Phi-4-mini-instruct,random_T,16,L1,0.9958333373069763,0.006454966087737786,1
aime2023_Phi-4-mini-instruct,random_T,16,L2,0.6576388875643412,0.05240180105659872,1
aime2023_Phi-4-mini-instruct,random_T,16,L3,,,0
aime2023_Phi-4-mini-instruct,random_T,16,L4,,,0
aime2023_Phi-4-mini-instruct,random_T,16,L5,0.029489268083125353,0.0104726703583032,10
aime2023_Phi-4-mini-instruct,random_T,16,overall,0.1623637421418809,0.017991626722603536,12
aime2023_Phi-4-mini-instruct,equal_mix,16,L1,1.0,0.0,1
aime2023_Phi-4-mini-instruct,equal_mix,16,L2,0.7895833333333333,0.07722397080354432,1
aime2023_Phi-4-mini-instruct,equal_mix,16,L3,,,0
aime2023_Phi-4-mini-instruct,equal_mix,16,L4,,,0
aime2023_Phi-4-mini-instruct,equal_mix,16,L5,0.03277777777777778,0.007434513483795744,10
aime2023_Phi-4-mini-instruct,equal_mix,16,overall,0.17644675925925926,0.02330282810818262,12
aime2023_Phi-4-mini-instruct,T1.0,32,L1,1.0,0.0,1
aime2023_Phi-4-mini-instruct,T1.0,32,L2,0.5124999930461248,0.02958039589299472,1
aime2023_Phi-4-mini-instruct,T1.0,32,L3,,,0
aime2023_Phi-4-mini-instruct,T1.0,32,L4,,,0
aime2023_Phi-4-mini-instruct,T1.0,32,L5,0.017306548310443762,0.006978561173221563,10
aime2023_Phi-4-mini-instruct,T1.0,32,overall,0.14046378967921355,0.010653649537718104,12
aime2023_Phi-4-mini-instruct,T0.1,32,L1,1.0,0.0,1
aime2023_Phi-4-mini-instruct,T0.1,32,L2,1.0,0.0,1
aime2023_Phi-4-mini-instruct,T0.1,32,L3,,,0
aime2023_Phi-4-mini-instruct,T0.1,32,L4,,,0
aime2023_Phi-4-mini-instruct,T0.1,32,L5,0.005000000027939677,0.0019364916658897156,10
aime2023_Phi-4-mini-instruct,T0.1,32,overall,0.1708333333566164,0.0017677669463809244,12
aime2023_Phi-4-mini-instruct,random_T,32,L1,1.0,0.0,1
aime2023_Phi-4-mini-instruct,random_T,32,L2,0.7104166646798452,0.07722398656196987,1
aime2023_Phi-4-mini-instruct,random_T,32,L3,,,0
aime2023_Phi-4-mini-instruct,random_T,32,L4,,,0
aime2023_Phi-4-mini-instruct,random_T,32,L5,0.03126785748948654,0.008082605330153762,10
aime2023_Phi-4-mini-instruct,random_T,32,overall,0.16859126996455923,0.023481959723998056,12
