combo,baseline,N,stratum,mean,std6,n_pids
aime2025_Phi-4-mini-instruct,T1.0,1,L1,,,0
aime2025_Phi-4-mini-instruct,T1.0,1,L2,,,0
aime2025_Phi-4-mini-instruct,T1.0,1,L3,,,0
aime2025_Phi-4-mini-instruct,T1.0,1,L4,,,0
aime2025_Phi-4-mini-instruct,T1.0,1,L5,0.014705882608598354,0.004262169702304331,17
aime2025_Phi-4-mini-instruct,T1.0,1,overall,0.014705882608598356,0.004262169702304331,17
aime2025_Phi-4-mini-instruct,T0.1,1,L1,,,0
aime2025_Phi-4-mini-instruct,T0.1,1,L2,,,0
aime2025_Phi-4-mini-instruct,T0.1,1,L3,,,0
aime2025_Phi-4-mini-instruct,T0.1,1,L4,,,0
aime2025_Phi-4-mini-instruct,T0.1,1,L5,0.02990196106553662,0.004124644148634007,17
aime2025_Phi-4-mini-instruct,T0.1,1,overall,0.02990196106553662,0.004124644148634007,17
aime2025_Phi-4-mini-instruct,random_T,1,L1,,,0
aime2025_Phi-4-mini-instruct,random_T,1,L2,,,0
aime2025_Phi-4-mini-instruct,random_T,1,L3,,,0
aime2025_Phi-4-mini-instruct,random_T,1,L4,,,0
aime2025_Phi-4-mini-instruct,random_T,1,L5,0.02303921608436926,0.0065547117056333395,17
aime2025_Phi-4-mini-instruct,random_T,1,overall,0.02303921608436926,0.0065547117056333395,17
aime2025_Phi-4-mini-instruct,equal_mix,1,L1,,,0
aime2025_Phi-4-mini-instruct,equal_mix,1,L2,,,0
aime2025_Phi-4-mini-instruct,equal_mix,1,L3,,,0
aime2025_Phi-4-mini-instruct,equal_mix,1,L4,,,0
aime2025_Phi-4-mini-instruct,equal_mix,1,L5,0.023039215686274508,0.008249287830573581,17
aime2025_Phi-4-mini-instruct,equal_mix,1,overall,0.023039215686274508,0.008249287830573581,17
aime2025_Phi-4-mini-instruct,T1.0,2,L1,,,0
aime2025_Phi-4-mini-instruct,T1.0,2,L2,,,0
aime2025_Phi-4-mini-instruct,T1.0,2,L3,,,0
aime2025_Phi-4-mini-instruct,T1.0,2,L4,,,0
aime2025_Phi-4-mini-instruct,T1.0,2,L5,0.016666666869366287,0.0020623219935830307,17
aime2025_Phi-4-mini-instruct,T1.0,2,overall,0.016666666869366287,0.0020623219935830307,17
aime2025_Phi-4-mini-instruct,T0.1,2,L1,,,0
aime2025_Phi-4-mini-instruct,T0.1,2,L2,,,0
aime2025_Phi-4-mini-instruct,T0.1,2,L3,,,0
aime2025_Phi-4-mini-instruct,T0.1,2,L4,,,0
aime2025_Phi-4-mini-instruct,T0.1,2,L5,0.03112745110639462,0.005376536894854066,17
aime2025_Phi-4-mini-instruct,T0.1,2,overall,0.03112745110639462,0.005376536894854066,17
aime2025_Phi-4-mini-instruct,random_T,2,L1,,,0
aime2025_Phi-4-mini-instruct,random_T,2,L2,,,0
aime2025_Phi-4-mini-instruct,random_T,2,L3,,,0
aime2025_Phi-4-mini-instruct,random_T,2,L4,,,0
aime2025_Phi-4-mini-instruct,random_T,2,L5,0.027941176503458443,0.003188159210171899,17
aime2025_Phi-4-mini-instruct,random_T,2,overall,0.027941176503458443,0.003188159210171899,17
aime2025_Phi-4-mini-instruct,equal_mix,2,L1,,,0
aime2025_Phi-4-mini-instruct,equal_mix,2,L2,,,0
aime2025_Phi-4-mini-instruct,equal_mix,2,L3,,,0
aime2025_Phi-4-mini-instruct,equal_mix,2,L4,,,0
aime2025_Phi-4-mini-instruct,equal_mix,2,L5,0.03174019607843137,0.004864439734759046,17
aime2025_Phi-4-mini-instruct,equal_mix,2,overall,0.03174019607843137,0.004864439734759046,17
aime2025_Phi-4-mini-instruct,T1.0,4,L1,,,0
aime2025_Phi-4-mini-instruct,T1.0,4,L2,,,0
aime2025_Phi-4-mini-instruct,T1.0,4,L3,,,0
aime2025_Phi-4-mini-instruct,T1.0,4,L4,,,0
aime2025_Phi-4-mini-instruct,T1.0,4,L5,0.014991830692023915,0.003912878775655312,17
aime2025_Phi-4-mini-instruct,T1.0,4,overall,0.014991830692023915,0.003912878775655312,17
aime2025_Phi-4-mini-instruct,T0.1,4,L1,,,0
aime2025_Phi-4-mini-instruct,T0.1,4,L2,,,0
aime2025_Phi-4-mini-instruct,T0.1,4,L3,,,0
aime2025_Phi-4-mini-instruct,T0.1,4,L4,,,0
aime2025_Phi-4-mini-instruct,T0.1,4,L5,0.026756536749684635,0.00608399648451957,17
aime2025_Phi-4-mini-instruct,T0.1,4,overall,0.026756536749684635,0.00608399648451957,17
aime2025_Phi-4-mini-instruct,random_T,4,L1,,,0
aime2025_Phi-4-mini-instruct,random_T,4,L2,,,0
aime2025_Phi-4-mini-instruct,random_T,4,L3,,,0
aime2025_Phi-4-mini-instruct,random_T,4,L4,,,0
aime2025_Phi-4-mini-instruct,random_T,4,L5,0.02056781094356933,0.0028439996471723503,17
aime2025_Phi-4-mini-instruct,random_T,4,overall,0.02056781094356933,0.0028439996471723503,17
aime2025_Phi-4-mini-instruct,equal_mix,4,L1,,,0
aime2025_Phi-4-mini-instruct,equal_mix,4,L2,,,0
aime2025_Phi-4-mini-instruct,equal_mix,4,L3,,,0
aime2025_Phi-4-mini-instruct,equal_mix,4,L4,,,0
aime2025_Phi-4-mini-instruct,equal_mix,4,L5,0.03094362745098039,0.002797501820551,17
aime2025_Phi-4-mini-instruct,equal_mix,4,overall,0.03094362745098039,0.002797501820551,17
aime2025_Phi-4-mini-instruct,T1.0,8,L1,,,0
aime2025_Phi-4-mini-instruct,T1.0,8,L2,,,0
aime2025_Phi-4-mini-instruct,T1.0,8,L3,,,0
aime2025_Phi-4-mini-instruct,T1.0,8,L4,,,0
aime2025_Phi-4-mini-instruct,T1.0,8,L5,0.009354283405449608,0.0019300483971256258,17
aime2025_Phi-4-mini-instruct,T1.0,8,overall,0.009354283405449608,0.0019300483971256258,17
aime2025_Phi-4-mini-instruct,T0.1,8,L1,,,0
aime2025_Phi-4-mini-instruct,T0.1,8,L2,,,0
aime2025_Phi-4-mini-instruct,T0.1,8,L3,,,0
aime2025_Phi-4-mini-instruct,T0.1,8,L4,,,0
aime2025_Phi-4-mini-instruct,T0.1,8,L5,0.024141573958902384,0.005460835307736296,17
aime2025_Phi-4-mini-instruct,T0.1,8,overall,0.024141573958902384,0.005460835307736296,17
aime2025_Phi-4-mini-instruct,random_T,8,L1,,,0
aime2025_Phi-4-mini-instruct,random_T,8,L2,,,0
aime2025_Phi-4-mini-instruct,random_T,8,L3,,,0
aime2025_Phi-4-mini-instruct,random_T,8,L4,,,0
aime2025_Phi-4-mini-instruct,random_T,8,L5,0.01753034561589433,0.00260980078098257,17
aime2025_Phi-4-mini-instruct,random_T,8,overall,0.01753034561589433,0.00260980078098257,17
aime2025_Phi-4-mini-instruct,equal_mix,8,L1,,,0
aime2025_Phi-4-mini-instruct,equal_mix,8,L2,,,0
aime2025_Phi-4-mini-instruct,equal_mix,8,L3,,,0
aime2025_Phi-4-mini-instruct,equal_mix,8,L4,,,0
aime2025_Phi-4-mini-instruct,equal_mix,8,L5,0.026858076563958916,0.00396119105620622,17
aime2025_Phi-4-mini-instruct,equal_mix,8,overall,0.026858076563958916,0.00396119105620622,17
aime2025_Phi-4-mini-instruct,T1.0,16,L1,,,0
aime2025_Phi-4-mini-instruct,T1.0,16,L2,,,0
aime2025_Phi-4-mini-instruct,T1.0,16,L3,,,0
aime2025_Phi-4-mini-instruct,T1.0,16,L4,,,0
aime2025_Phi-4-mini-instruct,T1.0,16,L5,0.0029196906675055035,0.0013324021558579896,17
aime2025_Phi-4-mini-instruct,T1.0,16,overall,0.0029196906675055035,0.0013324021558579896,17
aime2025_Phi-4-mini-instruct,T0.1,16,L1,,,0
aime2025_Phi-4-mini-instruct,T0.1,16,L2,,,0
aime2025_Phi-4-mini-instruct,T0.1,16,L3,,,0
aime2025_Phi-4-mini-instruct,T0.1,16,L4,,,0
aime2025_Phi-4-mini-instruct,T0.1,16,L5,0.017529166225964826,0.004007055706810416,17
aime2025_Phi-4-mini-instruct,T0.1,16,overall,0.017529166225964826,0.004007055706810416,17
aime2025_Phi-4-mini-instruct,random_T,16,L1,,,0
aime2025_Phi-4-mini-instruct,random_T,16,L2,,,0
aime2025_Phi-4-mini-instruct,random_T,16,L3,,,0
aime2025_Phi-4-mini-instruct,random_T,16,L4,,,0
aime2025_Phi-4-mini-instruct,random_T,16,L5,0.0141472236057013,0.0027651969456110913,17
aime2025_Phi-4-mini-instruct,random_T,16,overall,0.0141472236057013,0.0027651969456110913,17
aime2025_Phi-4-mini-instruct,equal_mix,16,L1,,,0
aime2025_Phi-4-mini-instruct,equal_mix,16,L2,,,0
aime2025_Phi-4-mini-instruct,equal_mix,16,L3,,,0
aime2025_Phi-4-mini-instruct,equal_mix,16,L4,,,0
aime2025_Phi-4-mini-instruct,equal_mix,16,L5,0.011584967320261437,0.003525892399284041,17
aime2025_Phi-4-mini-instruct,equal_mix,16,overall,0.011584967320261437,0.003525892399284041,17
aime2025_Phi-4-mini-instruct,T1.0,32,L1,,,0
aime2025_Phi-4-mini-instruct,T1.0,32,L2,,,0
aime2025_Phi-4-mini-instruct,T1.0,32,L3,,,0
aime2025_Phi-4-mini-instruct,T1.0,32,L4,,,0
aime2025_Phi-4-mini-instruct,T1.0,32,L5,0.0004493464149680792,0.0005885756186424997,17
aime2025_Phi-4-mini-instruct,T1.0,32,overall,0.0004493464149680792,0.0005885756186424997,17
aime2025_Phi-4-mini-instruct,T0.1,32,L1,,,0
aime2025_Phi-4-mini-instruct,T0.1,32,L2,,,0
aime2025_Phi-4-mini-instruct,T0.1,32,L3,,,0
aime2025_Phi-4-mini-instruct,T0.1,32,L4,,,0
aime2025_Phi-4-mini-instruct,T0.1,32,L5,0.016256127935633354,0.004661721881853081,17
aime2025_Phi-4-mini-instruct,T0.1,32,overall,0.016256127935633354,0.004661721881853081,17
aime2025_Phi-4-mini-instruct,random_T,32,L1,,,0
aime2025_Phi-4-mini-instruct,random_T,32,L2,,,0
aime2025_Phi-4-mini-instruct,random_T,32,L3,,,0
aime2025_Phi-4-mini-instruct,random_T,32,L4,,,0
aime2025_Phi-4-mini-instruct,random_T,32,L5,0.010151144034941407,0.0026265736473518875,17
aime2025_Phi-4-mini-instruct,random_T,32,overall,0.010151144034941407,0.0026265736473518875,17
aime2025_Phi-4-mini-instruct,equal_mix,32,L1,,,0
aime2025_Phi-4-mini-instruct,equal_mix,32,L2,,,0
aime2025_Phi-4-mini-instruct,equal_mix,32,L3,,,0
aime2025_Phi-4-mini-instruct,equal_mix,32,L4,,,0
aime2025_Phi-4-mini-instruct,equal_mix,32,L5,0.004513888888888889,0.002117534530113558,17
aime2025_Phi-4-mini-instruct,equal_mix,32,overall,0.004513888888888889,0.002117534530113558,17
aime2025_Phi-4-mini-instruct,T1.0,64,L1,,,0
aime2025_Phi-4-mini-instruct,T1.0,64,L2,,,0
aime2025_Phi-4-mini-instruct,T1.0,64,L3,,,0
aime2025_Phi-4-mini-instruct,T1.0,64,L4,,,0
aime2025_Phi-4-mini-instruct,T1.0,64,L5,0.00012254902143396583,0.00030018257099061516,17
aime2025_Phi-4-mini-instruct,T1.0,64,overall,0.00012254902143396583,0.00030018257099061516,17
aime2025_Phi-4-mini-instruct,T0.1,64,L1,,,0
aime2025_Phi-4-mini-instruct,T0.1,64,L2,,,0
aime2025_Phi-4-mini-instruct,T0.1,64,L3,,,0
aime2025_Phi-4-mini-instruct,T0.1,64,L4,,,0
aime2025_Phi-4-mini-instruct,T0.1,64,L5,0.00927287585777687,0.0031288822689431533,17
aime2025_Phi-4-mini-instruct,T0.1,64,overall,0.00927287585777687,0.0031288822689431533,17
aime2025_Phi-4-mini-instruct,random_T,64,L1,,,0
aime2025_Phi-4-mini-instruct,random_T,64,L2,,,0
aime2025_Phi-4-mini-instruct,random_T,64,L3,,,0
aime2025_Phi-4-mini-instruct,random_T,64,L4,,,0
aime2025_Phi-4-mini-instruct,random_T,64,L5,0.004595588335730866,0.0016400520696168309,17
aime2025_Phi-4-mini-instruct,random_T,64,overall,0.004595588335730866,0.0016400520696168309,17
aime2025_Phi-4-mini-instruct,equal_mix,64,L1,,,0
aime2025_Phi-4-mini-instruct,equal_mix,64,L2,,,0
aime2025_Phi-4-mini-instruct,equal_mix,64,L3,,,0
aime2025_Phi-4-mini-instruct,equal_mix,64,L4,,,0
aime2025_Phi-4-mini-instruct,equal_mix,64,L5,0.00024509803921568627,0.0006003651330350927,17
aime2025_Phi-4-mini-instruct,equal_mix,64,overall,0.00024509803921568627,0.0006003651330350927,17
aime2025_Phi-4-mini-instruct,T1.0,128,L1,,,0
aime2025_Phi-4-mini-instruct,T1.0,128,L2,,,0
aime2025_Phi-4-mini-instruct,T1.0,128,L3,,,0
aime2025_Phi-4-mini-instruct,T1.0,128,L4,,,0
aime2025_Phi-4-mini-instruct,T1.0,128,L5,0.0,0.0,17
aime2025_Phi-4-mini-instruct,T1.0,128,overall,0.0,0.0,17
aime2025_Phi-4-mini-instruct,T0.1,128,L1,,,0
aime2025_Phi-4-mini-instruct,T0.1,128,L2,,,0
aime2025_Phi-4-mini-instruct,T0.1,128,L3,,,0
aime2025_Phi-4-mini-instruct,T0.1,128,L4,,,0
aime2025_Phi-4-mini-instruct,T0.1,128,L5,0.0029003268619086225,0.0008549203339742673,17
aime2025_Phi-4-mini-instruct,T0.1,128,overall,0.0029003268619086225,0.0008549203339742673,17
aime2025_Phi-4-mini-instruct,random_T,128,L1,,,0
aime2025_Phi-4-mini-instruct,random_T,128,L2,,,0
aime2025_Phi-4-mini-instruct,random_T,128,L3,,,0
aime2025_Phi-4-mini-instruct,random_T,128,L4,,,0
aime2025_Phi-4-mini-instruct,random_T,128,L5,0.0025326798067373387,0.0014922157379349233,17
aime2025_Phi-4-mini-instruct,random_T,128,overall,0.0025326798067373387,0.0014922157379349233,17
aime2025_Phi-4-mini-instruct,equal_mix,128,L1,,,0
aime2025_Phi-4-mini-instruct,equal_mix,128,L2,,,0
aime2025_Phi-4-mini-instruct,equal_mix,128,L3,,,0
aime2025_Phi-4-mini-instruct,equal_mix,128,L4,,,0
aime2025_Phi-4-mini-instruct,equal_mix,128,L5,0.0,0.0,17
aime2025_Phi-4-mini-instruct,equal_mix,128,overall,0.0,0.0,17
aime2025_Phi-4-mini-instruct,T1.0,256,L1,,,0
aime2025_Phi-4-mini-instruct,T1.0,256,L2,,,0
aime2025_Phi-4-mini-instruct,T1.0,256,L3,,,0
aime2025_Phi-4-mini-instruct,T1.0,256,L4,,,0
aime2025_Phi-4-mini-instruct,T1.0,256,L5,0.0,0.0,17
aime2025_Phi-4-mini-instruct,T1.0,256,overall,0.0,0.0,17
aime2025_Phi-4-mini-instruct,T0.1,256,L1,,,0
aime2025_Phi-4-mini-instruct,T0.1,256,L2,,,0
aime2025_Phi-4-mini-instruct,T0.1,256,L3,,,0
aime2025_Phi-4-mini-instruct,T0.1,256,L4,,,0
aime2025_Phi-4-mini-instruct,T0.1,256,L5,0.0009803921714717266,0.0017809708230664694,17
aime2025_Phi-4-mini-instruct,T0.1,256,overall,0.0009803921714717266,0.0017809708230664694,17
aime2025_Phi-4-mini-instruct,random_T,256,L1,,,0
aime2025_Phi-4-mini-instruct,random_T,256,L2,,,0
aime2025_Phi-4-mini-instruct,random_T,256,L3,,,0
aime2025_Phi-4-mini-instruct,random_T,256,L4,,,0
aime2025_Phi-4-mini-instruct,random_T,256,L5,0.002083333364377419,0.0010823236368199993,17
aime2025_Phi-4-mini-instruct,random_T,256,overall,0.002083333364377419,0.0010823236368199993,17
aime2025_Phi-4-mini-instruct,equal_mix,256,L1,,,0
aime2025_Phi-4-mini-instruct,equal_mix,256,L2,,,0
aime2025_Phi-4-mini-instruct,equal_mix,256,L3,,,0
aime2025_Phi-4-mini-instruct,equal_mix,256,L4,,,0
aime2025_Phi-4-mini-instruct,equal_mix,256,L5,0.0,0.0,17
aime2025_Phi-4-mini-instruct,equal_mix,256,overall,0.0,0.0,17
